Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
24,Daniel Muñoz,0,48,2,0,0,72,3,2024-08-24,28-090,co COL,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,48,59,81.4,0,3,0,0,2,870,203,20,25,80.0,24,28,85.7,4,5,80.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,72,4,19,28,26,2,72,3,3,1,2,0,1,1,100.0,0,0,0,0,1,4,1,0,0,0,0,0,0,DF,Match Report
25,Jefferson Lerma,1,30,2,0,1,46,1,2024-08-24,29-304,co COL,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,62,0,0,0,0,0,0,0,1,0.0,,0,0.0,38.7,0,30,39,76.9,0,4,0,0,6,524,171,15,18,83.3,13,17,76.5,2,3,66.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46,2,10,30,6,0,46,1,0,0,0,1,0,0,,0,1,1,0,3,4,0,0,1,0,0,2,2,"MF,DF",Match Report
26,Eberechi Eze,5,36,6,0,0,64,2,2024-08-24,26-056,eng ENG,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,5,0.0,0.0,1,20.0,20.3,0,36,44,81.8,4,3,0,0,5,667,151,13,15,86.7,20,22,90.9,2,5,40.0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,64,0,7,27,31,6,64,2,2,0,2,0,1,2,50.0,1,1,0,1,0,2,1,0,0,0,0,1,2,"MF,FW",Match Report
27,Chadi Riad,0,70,0,0,0,90,5,2024-08-24,21-068,ma MAR,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,70,82,85.4,0,8,1,0,7,1411,568,24,28,85.7,38,41,92.7,8,13,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,41,49,1,0,90,5,2,2,2,1,2,3,66.7,1,0,0,0,2,7,0,0,0,0,0,1,0,DF,Match Report
28,Ismaila Sarr,1,10,1,0,0,15,0,2024-08-24,26-181,sn SEN,Crystal Palace,,West Ham,eng Premier League,L 0-2,N,20,0,0,0,0,0,0,0,1,0.0,,0,0.0,12.1,0,10,11,90.9,1,0,1,1,0,135,37,6,6,100.0,4,5,80.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,8,2,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,MF,Match Report
29,Marc Guéhi,0,71,0,0,0,98,2,2024-08-24,24-042,eng ENG,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,71,85,83.5,0,7,0,0,2,1533,655,19,20,95.0,44,51,86.3,8,14,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,13,60,38,0,0,98,2,1,2,0,0,2,2,100.0,0,3,3,0,0,2,3,0,0,0,0,0,1,DF,Match Report
30,Dean Henderson,0,21,0,0,0,33,0,2024-08-24,27-165,eng ENG,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,21,32,65.6,0,0,0,0,0,447,242,4,4,100.0,15,15,100.0,2,13,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,33,0,0,0,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
31,Nathaniel Clyne,0,17,0,0,0,34,3,2024-09-01,33-149,eng ENG,Crystal Palace,@,Chelsea,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,17,24,70.8,0,0,0,0,1,327,132,7,8,87.5,8,10,80.0,2,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,18,15,1,0,34,3,0,2,1,0,3,3,100.0,0,0,0,0,1,4,5,0,0,0,0,0,0,"DF,MF",Match Report
32,Chris Richards,0,28,0,0,0,42,1,2024-09-01,24-157,us USA,Crystal Palace,@,Chelsea,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,28,34,82.4,0,0,0,0,1,360,117,17,18,94.4,10,11,90.9,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,18,23,1,1,42,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,6,0,0,0,0,0,0,DF,Match Report
33,Daichi Kamada,2,30,3,0,0,43,1,2024-09-01,28-027,jp JPN,Crystal Palace,@,Chelsea,eng Premier League,D 1-1,Y,87,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,19.3,0,30,38,78.9,1,4,1,0,3,412,87,20,22,90.9,7,9,77.8,2,3,66.7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,25,15,6,43,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,0,0,0,4,2,MF,Match Report
34,Jeffrey Schlupp,0,4,0,0,0,7,0,2024-09-01,31-253,gh GHA,Crystal Palace,@,Chelsea,eng Premier League,D 1-1,N,3,0,0,0,0,0,0,0,0,,,0,,,0,4,4,100.0,0,1,0,0,1,80,26,2,2,100.0,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,DF",Match Report
35,Adam Wharton,1,34,3,0,0,58,1,2024-09-01,20-091,eng ENG,Crystal Palace,@,Chelsea,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,23.8,0,34,44,77.3,1,4,1,0,7,574,203,13,15,86.7,17,18,94.4,3,9,33.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,58,3,15,33,10,3,58,1,1,1,0,0,1,6,16.7,5,1,0,1,2,3,4,0,0,0,0,1,1,MF,Match Report
