Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
221,Emanuele Valeri,1,15,1,0,0,47,5,2024-12-01,25-360,it ITA,Parma,,Lazio,it Serie A,W 3-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,30.6,0,15,29,51.7,0,2,1,0,4,291,185,4,6,66.7,9,17,52.9,1,4,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,5,21,16,10,0,47,5,3,5,0,0,4,5,80.0,1,1,0,1,3,8,6,1,0,0,0,2,0,DF,Match Report
222,Mandela Keita,0,10,1,0,1,14,2,2024-12-01,22-205,be BEL,Parma,,Lazio,it Serie A,W 3-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,10,12,83.3,0,2,0,0,2,152,42,4,4,100.0,5,5,100.0,0,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,8,4,0,14,2,1,0,2,0,0,1,0.0,1,1,0,1,0,2,1,0,1,0,0,2,0,MF,Match Report
223,Pontus Almqvist,0,9,1,0,0,13,0,2024-12-06,25-149,se SWE,Parma,@,Inter,it Serie A,L 1-3,N,31,0,0,0,0,0,0,0,0,,,0,,,0,9,9,100.0,0,0,0,0,0,102,2,6,6,100.0,0,0,,1,1,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,2,4,8,0,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,"FW,MF",Match Report
224,Dennis Man,0,25,1,0,0,39,0,2024-12-06,26-102,ro ROU,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,25,33,75.8,1,3,0,0,2,378,98,14,16,87.5,6,10,60.0,3,4,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,1,3,24,12,2,39,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,1,"FW,MF",Match Report
225,Botond Balogh,0,5,0,0,0,7,0,2024-12-06,22-183,hu HUN,Parma,@,Inter,it Serie A,L 1-3,Y,11,0,0,0,0,0,0,0,0,,,0,,,0,5,5,100.0,0,0,0,0,0,96,18,1,1,100.0,3,3,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,0,0,DF,Match Report
226,Enrico Del Prato,0,53,0,0,0,66,3,2024-12-06,25-026,it ITA,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,53,55,96.4,0,4,0,0,6,1009,397,17,18,94.4,31,31,100.0,5,5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,13,40,26,0,0,66,3,3,1,2,0,2,2,100.0,0,4,4,0,0,3,6,0,0,0,0,0,1,DF,Match Report
227,Zion Suzuki,0,22,0,0,0,39,0,2024-12-06,22-107,jp JPN,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,22,37,59.5,0,1,0,0,0,664,501,2,2,100.0,11,11,100.0,9,23,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,39,0,0,0,39,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,GK,Match Report
228,Lautaro Valenti,0,11,0,0,0,13,0,2024-12-06,25-327,ar ARG,Parma,@,Inter,it Serie A,L 1-3,N,17,0,0,0,0,0,0,0,0,,,0,,,0,11,12,91.7,0,0,0,0,0,221,57,3,3,100.0,7,7,100.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,7,6,0,0,13,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,DF,Match Report
229,Giovanni Leoni,0,36,0,0,0,47,0,2024-12-06,17-351,it ITA,Parma,@,Inter,it Serie A,L 1-3,N,79,0,0,0,0,0,0,0,0,,,0,,,0,36,38,94.7,0,1,0,0,1,714,221,12,13,92.3,19,19,100.0,5,6,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,22,25,0,0,47,0,0,0,0,0,0,0,,0,3,0,3,1,1,3,0,0,0,0,0,0,DF,Match Report
230,Ange-Yoan Bonny,0,12,2,0,0,21,1,2024-12-06,21-042,fr FRA,Parma,@,Inter,it Serie A,L 1-3,Y,59,0,0,0,0,0,0,0,0,,,0,,,0,12,17,70.6,1,0,0,0,1,189,48,6,7,85.7,2,4,50.0,2,2,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,12,8,0,21,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,0,0,0,0,0,FW,Match Report
