Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
161,Tom Bischof,2,44,4,0,0,69,6,2024-10-27,19-121,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,83,0,0,0,0,0,0,0,2,0.0,,0,0.0,22.2,0,44,51,86.3,4,4,0,0,4,649,263,19,22,86.4,17,18,94.4,2,4,50.0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,69,3,17,33,20,1,69,6,1,0,5,1,2,4,50.0,2,4,0,4,1,7,3,0,0,0,0,2,0,"MF,FW",Match Report
162,Diadie Samassékou,0,3,0,0,0,9,0,2024-10-27,28-290,ml MLI,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,N,7,0,0,0,0,0,0,0,0,,,0,,,0,3,4,75.0,0,0,0,0,0,48,8,1,1,100.0,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,0,9,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0,0,0,0,MF,Match Report
163,Anton Stach,0,39,0,0,1,55,4,2024-10-27,25-347,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,39,45,86.7,0,2,0,0,4,707,258,12,13,92.3,23,26,88.5,3,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,28,29,0,0,55,4,4,3,1,0,0,1,0.0,1,0,0,0,1,5,4,0,1,0,0,2,1,"MF,DF",Match Report
164,Oliver Baumann,0,32,0,0,0,47,0,2024-10-27,34-147,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,32,45,71.1,0,0,0,0,0,1048,928,6,6,100.0,13,13,100.0,13,26,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,47,0,0,0,47,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
165,Adam Hložek,1,23,4,0,0,48,2,2024-10-27,22-094,cz CZE,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,28.7,0,23,36,63.9,2,2,2,0,5,363,74,9,14,64.3,9,12,75.0,3,4,75.0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,48,0,1,25,24,2,48,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0,0,0,0,2,0,"FW,MF",Match Report
166,Andrej Kramarić,3,32,2,0,0,50,0,2024-10-27,33-130,hr CRO,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,3,0.0,,0,0.0,26.3,0,32,40,80.0,0,7,0,0,7,407,129,23,24,95.8,8,9,88.9,0,2,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0,2,24,25,3,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"MF,FW",Match Report
167,Stanley N'Soki,0,46,1,0,0,69,1,2024-10-27,25-201,fr FRA,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,83,0,0,0,0,0,0,0,0,,,0,,,0,46,56,82.1,1,2,0,0,3,772,357,25,27,92.6,16,19,84.2,5,8,62.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69,10,40,24,5,0,69,1,1,1,0,0,1,2,50.0,1,3,2,1,3,4,2,0,0,0,0,0,1,DF,Match Report
168,Alexander Prass,0,46,0,0,0,74,4,2024-10-27,23-154,at AUT,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,46,62,74.2,0,3,1,1,5,695,302,26,29,89.7,14,21,66.7,4,7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,12,41,21,2,74,4,2,2,0,2,0,4,0.0,4,2,0,2,0,4,1,1,0,0,0,1,1,DF,Match Report
169,Kevin Akpoguma,0,25,0,0,0,35,1,2024-10-27,29-191,ng NGA,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,25,27,92.6,0,3,2,0,4,479,220,10,11,90.9,12,13,92.3,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,17,13,5,0,35,1,1,1,0,0,1,5,20.0,4,0,0,0,0,1,6,0,0,0,0,4,2,DF,Match Report
170,Pavel Kadeřábek,0,9,0,0,0,17,0,2024-10-27,32-185,cz CZE,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,N,33,0,0,0,0,0,0,0,0,,,0,,,0,9,15,60.0,0,3,0,0,3,149,65,4,5,80.0,3,8,37.5,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,10,6,0,17,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,1,0,DF,Match Report
171,Valentin Gendrey,1,21,2,0,0,37,2,2024-10-27,24-128,fr FRA,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,57,0,0,0,0,0,0,0,1,0.0,,0,0.0,22.6,0,21,29,72.4,1,1,0,0,1,288,97,13,17,76.5,7,11,63.6,1,1,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,6,12,19,0,37,2,1,0,1,1,1,2,50.0,1,0,0,0,1,3,2,0,0,0,0,1,1,DF,Match Report
172,Arthur Chaves,0,1,0,0,0,2,1,2024-10-27,23-272,br BRA,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,N,7,0,0,0,0,0,0,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,18,0,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,DF,Match Report
173,Marius Bülter,1,14,2,0,0,28,0,2024-10-27,31-212,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,66,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,11.6,0,14,21,66.7,0,0,2,0,2,200,64,8,8,100.0,6,8,75.0,0,1,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,2,8,18,3,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,1,"FW,DF",Match Report
174,Umut Tohumcu,0,6,0,0,0,11,1,2024-10-27,20-077,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,N,33,0,0,0,0,0,0,0,0,,,0,,,0,6,8,75.0,0,2,0,0,0,63,21,4,5,80.0,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,4,6,0,11,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0,0,"MF,FW",Match Report
175,Mergim Berisha,2,7,1,0,1,14,0,2024-10-27,26-169,de GER,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,N,24,0,0,0,0,0,0,0,2,0.0,0.0,2,100.0,20.4,0,7,8,87.5,0,2,0,0,0,90,11,4,4,100.0,3,4,75.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,5,7,1,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,"FW,MF",Match Report
176,Florian Grillitsch,2,32,3,0,0,47,1,2024-10-27,29-081,at AUT,Hoffenheim,@,Heidenheim,de Bundesliga,D 0-0,Y,57,0,0,0,0,0,0,0,2,0.0,,0,0.0,17.9,0,32,36,88.9,0,4,0,0,6,470,147,18,18,100.0,11,11,100.0,2,4,50.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,8,22,17,2,47,1,1,0,1,0,0,0,,0,1,0,1,2,3,0,0,0,0,0,1,2,MF,Match Report
177,Tom Bischof,1,65,3,0,0,103,3,2024-11-02,19-127,de GER,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,28.4,0,65,86,75.6,2,4,1,0,6,1207,258,25,32,78.1,34,40,85.0,5,11,45.5,3,0,2,0,0,1,0,0,0,0,0,0,0,0,103,1,17,48,39,3,103,3,1,2,1,0,0,3,0.0,3,1,0,1,1,4,2,0,0,0,0,2,2,"MF,FW",Match Report
178,Anton Stach,1,97,1,0,0,123,2,2024-11-02,25-353,de GER,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,11.3,0,97,109,89.0,1,9,1,0,9,2046,776,21,23,91.3,63,67,94.0,12,17,70.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,123,3,36,81,6,1,123,2,2,0,2,0,0,0,,0,0,0,0,3,5,1,0,0,0,0,0,2,"MF,DF",Match Report
179,Oliver Baumann,0,33,0,0,0,37,0,2024-11-02,34-153,de GER,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,33,36,91.7,0,0,0,0,0,752,506,5,5,100.0,23,23,100.0,5,8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,34,3,0,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
180,Jacob Bruun Larsen,0,5,0,0,0,9,0,2024-11-02,26-044,dk DEN,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,N,6,0,0,0,0,0,0,0,0,,,0,,,0,5,6,83.3,0,0,0,0,1,77,20,2,2,100.0,3,4,75.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,7,1,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
181,Adam Hložek,2,7,2,0,0,12,0,2024-11-02,22-100,cz CZE,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,45,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,19.1,0,7,9,77.8,1,1,1,0,2,111,41,5,5,100.0,1,1,100.0,1,1,100.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,7,5,2,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
182,Andrej Kramarić,1,47,3,0,0,63,0,2024-11-02,33-136,hr CRO,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,15.3,0,47,58,81.0,1,14,1,1,9,862,232,22,26,84.6,19,21,90.5,5,8,62.5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,63,1,2,39,22,5,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,1,1,"MF,FW",Match Report
183,Stanley N'Soki,0,94,0,0,0,111,2,2024-11-02,25-207,fr FRA,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,94,106,88.7,0,8,1,0,8,1842,667,32,35,91.4,51,56,91.1,11,15,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6,35,71,5,0,111,2,2,1,1,0,2,2,100.0,0,0,0,0,1,3,2,0,0,0,0,2,1,DF,Match Report
184,Alexander Prass,1,42,0,0,0,61,0,2024-11-02,23-160,at AUT,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,65,0,0,0,0,0,0,0,1,0.0,,0,0.0,22.1,0,42,54,77.8,0,4,2,1,8,784,211,13,16,81.3,23,25,92.0,5,9,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,12,38,11,1,61,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,0,0,0,1,0,DF,Match Report
185,Haris Tabakovic,2,4,0,0,0,10,0,2024-11-02,30-135,ba BIH,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,N,45,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,9.9,0,4,7,57.1,0,2,0,0,1,52,15,3,5,60.0,1,2,50.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,2,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,FW,Match Report
186,Pavel Kadeřábek,1,5,0,0,0,16,0,2024-11-02,32-191,cz CZE,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,N,6,0,0,0,0,0,0,0,1,0.0,,0,0.0,15.9,0,5,15,33.3,0,1,0,0,0,66,20,3,3,100.0,2,7,28.6,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,6,9,2,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
187,Valentin Gendrey,0,32,2,0,0,60,3,2024-11-02,24-134,fr FRA,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,84,0,0,0,0,0,0,0,0,,,0,,,0,32,49,65.3,1,1,1,1,0,530,80,15,19,78.9,13,20,65.0,3,5,60.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,60,4,11,22,27,4,60,3,2,2,1,0,1,2,50.0,1,2,2,0,1,4,1,0,0,0,0,0,2,DF,Match Report
188,Arthur Chaves,0,37,1,0,0,58,0,2024-11-02,23-278,br BRA,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,84,0,0,0,0,0,0,0,0,,,0,,,0,37,47,78.7,0,6,0,0,7,648,214,13,16,81.3,22,23,95.7,2,4,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,58,2,13,42,3,0,58,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,7,0,0,0,0,1,1,DF,Match Report
189,Marius Bülter,1,14,1,0,0,29,0,2024-11-02,31-218,de GER,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,65,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,11.6,0,14,21,66.7,0,1,0,0,1,267,15,6,8,75.0,6,11,54.5,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,11,17,3,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,"FW,DF",Match Report
190,David Jurásek,0,20,3,0,0,35,1,2024-11-02,24-087,cz CZE,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,N,25,0,0,0,0,0,0,0,0,,,0,,,0,20,31,64.5,0,1,1,1,3,396,90,7,9,77.8,11,17,64.7,2,3,66.7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,12,22,0,35,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,0,0,0,0,0,DF,Match Report
191,Mergim Berisha,1,1,0,0,0,6,0,2024-11-02,26-175,de GER,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,N,25,0,0,0,0,0,0,0,1,0.0,,0,0.0,23.2,0,1,2,50.0,0,1,0,0,0,15,10,1,2,50.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
192,Florian Grillitsch,1,57,3,0,0,74,2,2024-11-02,29-087,at AUT,Hoffenheim,,St. Pauli,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,27.1,0,57,68,83.8,1,8,2,1,15,1213,351,15,17,88.2,30,34,88.2,10,14,71.4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,74,0,9,53,13,1,74,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0,0,0,0,1,1,MF,Match Report
193,Tom Bischof,2,36,8,1,0,58,5,2024-11-07,19-132,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,Y,74,0,1,1,0,0,0,0,2,0.0,0.0,1,50.0,25.8,0,36,42,85.7,3,5,1,0,5,655,240,13,14,92.9,20,23,87.0,3,5,60.0,8,6,1,0,1,0,0,1,1,0,0,0,0,0,58,2,12,28,19,2,58,5,2,1,3,1,4,5,80.0,1,1,0,1,0,5,1,0,0,0,0,1,1,MF,Match Report
194,Anton Stach,4,25,2,0,1,51,2,2024-11-07,25-358,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,0,0,0,0,0,0,0,4,0.0,0.0,1,25.0,13.4,0,25,32,78.1,0,3,0,0,4,444,179,9,10,90.0,15,18,83.3,1,2,50.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,51,10,18,27,6,5,51,2,1,2,0,0,2,4,50.0,2,0,0,0,2,4,11,0,1,0,0,1,1,"DF,MF",Match Report
195,Oliver Baumann,0,18,0,0,0,36,0,2024-11-07,34-158,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,18,35,51.4,0,0,0,0,0,570,497,4,5,80.0,7,7,100.0,7,23,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,36,0,0,0,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
196,Adam Hložek,1,2,0,0,0,5,1,2024-11-07,22-105,cz CZE,Hoffenheim,,Lyon,Europa League,D 2-2,N,16,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,13.4,0,2,2,100.0,0,2,1,0,1,36,26,1,1,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,1,5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,"FW,MF",Match Report
197,Andrej Kramarić,4,24,5,0,0,44,0,2024-11-07,33-141,hr CRO,Hoffenheim,,Lyon,Europa League,D 2-2,Y,66,0,0,0,0,0,0,0,4,0.0,0.0,2,50.0,18.6,0,24,34,70.6,2,4,2,1,5,342,93,14,16,87.5,8,11,72.7,1,5,20.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,27,16,4,44,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,1,0,0,0,0,1,"FW,MF",Match Report
198,Alexander Prass,0,30,1,0,0,47,0,2024-11-07,23-165,at AUT,Hoffenheim,,Lyon,Europa League,D 2-2,Y,66,0,0,0,0,0,0,0,0,,,0,,,0,30,39,76.9,0,0,0,0,0,471,198,17,20,85.0,10,13,76.9,2,4,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,15,15,18,2,47,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,2,0,0,0,0,0,0,DF,Match Report
199,Kevin Akpoguma,0,31,0,0,0,51,3,2024-11-07,29-202,ng NGA,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,31,38,81.6,0,3,0,0,1,471,205,18,20,90.0,10,12,83.3,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,24,24,4,0,51,3,3,2,1,0,2,2,100.0,0,2,0,2,0,3,4,0,0,0,0,3,1,DF,Match Report
200,Max Moerstedt,2,11,1,1,0,28,1,2024-11-07,,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,Y,74,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,17.4,0,11,13,84.6,0,0,1,0,1,123,13,5,7,71.4,3,3,100.0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,28,2,3,13,12,4,28,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,3,0,0,0,0,1,1,FW,Match Report
201,Haris Tabakovic,0,2,0,0,0,6,0,2024-11-07,30-140,ba BIH,Hoffenheim,,Lyon,Europa League,D 2-2,N,16,0,0,0,0,0,0,0,0,,,0,,,0,2,3,66.7,1,0,0,0,0,17,17,2,2,100.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,1,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
202,Pavel Kadeřábek,0,4,0,0,0,9,0,2024-11-07,32-196,cz CZE,Hoffenheim,,Lyon,Europa League,D 2-2,N,24,0,0,0,0,0,0,0,0,,,0,,,0,4,9,44.4,0,0,0,0,0,62,16,2,4,50.0,2,3,66.7,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,4,2,0,9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,DF,Match Report
203,Valentin Gendrey,1,31,3,0,0,53,4,2024-11-07,24-139,fr FRA,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,8.6,0,31,39,79.5,1,4,0,0,3,434,143,16,17,94.1,12,14,85.7,1,2,50.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53,4,12,18,23,2,53,4,1,3,1,0,2,3,66.7,1,0,0,0,0,4,3,0,0,0,0,0,2,DF,Match Report
204,Arthur Chaves,1,28,1,1,1,51,2,2024-11-07,23-283,br BRA,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,4.4,0,28,34,82.4,0,6,0,0,4,426,208,17,19,89.5,9,10,90.0,2,5,40.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,51,6,23,26,2,1,51,2,1,1,1,0,2,4,50.0,2,5,4,1,0,2,7,0,1,0,0,1,0,DF,Match Report
205,Marius Bülter,0,7,2,0,0,10,0,2024-11-07,31-223,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,N,24,0,0,0,0,0,0,0,0,,,0,,,0,7,9,77.8,1,0,2,2,0,148,44,2,2,100.0,3,5,60.0,2,2,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,5,3,0,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,"FW,DF",Match Report
206,Umut Tohumcu,2,21,5,0,0,40,0,2024-11-07,20-088,de GER,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,1,0,1,1,0,0,0,2,0.5,0.5,2,100.0,25.4,0,21,29,72.4,5,3,3,2,4,398,198,8,12,66.7,8,9,88.9,4,7,57.1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,40,0,7,18,15,2,40,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,0,0,0,1,3,MF,Match Report
207,Florian Grillitsch,1,50,2,0,0,70,0,2024-11-07,29-092,at AUT,Hoffenheim,,Lyon,Europa League,D 2-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,29.9,0,50,66,75.8,0,6,1,0,7,913,318,22,25,88.0,22,29,75.9,5,8,62.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,70,5,19,40,11,0,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,3,2,"MF,DF",Match Report
208,Tom Bischof,2,44,1,0,0,73,5,2024-11-10,19-135,de GER,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,2,0.0,,0,0.0,24.8,0,44,58,75.9,1,6,1,0,6,866,193,16,18,88.9,20,25,80.0,7,8,87.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,2,11,39,23,2,73,5,3,1,2,2,3,4,75.0,1,5,1,4,0,5,1,0,0,0,0,1,0,"MF,FW",Match Report
209,Tim Drexler,0,13,0,0,0,16,0,2024-11-10,19-249,de GER,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,N,13,0,0,0,0,0,0,0,0,,,0,,,0,13,15,86.7,0,0,0,0,2,255,96,2,2,100.0,10,11,90.9,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,10,0,0,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,1,0,DF,Match Report
210,Anton Stach,0,63,1,0,0,83,1,2024-11-10,25-361,de GER,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,Y,77,0,0,0,0,0,0,0,0,,,0,,,0,63,74,85.1,0,2,0,0,2,1320,519,15,18,83.3,41,42,97.6,7,11,63.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,8,33,46,5,0,83,1,1,0,1,0,1,1,100.0,0,1,1,0,2,3,3,0,0,0,0,2,1,"MF,DF",Match Report
211,Oliver Baumann,0,30,0,0,0,42,0,2024-11-10,34-161,de GER,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,30,39,76.9,0,0,0,0,0,699,457,6,6,100.0,19,20,95.0,5,13,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,42,0,0,0,42,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
212,Adam Hložek,2,11,1,0,0,15,0,2024-11-10,22-108,cz CZE,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,N,31,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,17.9,0,11,12,91.7,0,3,1,0,4,200,56,2,2,100.0,8,8,100.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,6,8,2,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"FW,MF",Match Report
213,Andrej Kramarić,1,38,6,0,0,59,1,2024-11-10,33-144,hr CRO,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.4,0,38,50,76.0,6,2,1,0,8,571,121,21,26,80.8,16,20,80.0,1,1,100.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,24,30,4,59,1,0,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0,0,0,0,0,3,"MF,FW",Match Report
214,Kevin Akpoguma,0,67,0,0,1,93,4,2024-11-10,29-205,ng NGA,Hoffenheim,@,Augsburg,de Bundesliga,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,67,74,90.5,0,6,1,0,5,1244,394,28,30,93.3,31,32,96.9,7,10,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,13,36,54,3,0,93,4,2,2,1,1,4,5,80.0,1,4,2,2,3,7,8,0,1,0,0,0,0,DF,Match Report
