Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
37,Phillipp Mwene,1,35,2,0,1,59,3,2024-09-15,30-230,at AUT,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,78,0,0,0,0,0,0,0,1,0.0,,0,0.0,22.8,0,35,49,71.4,0,0,2,1,3,547,195,17,17,100.0,17,22,77.3,1,5,20.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,59,1,5,22,32,1,59,3,1,0,2,1,0,0,,0,3,1,2,0,3,1,0,1,0,0,1,1,DF,Match Report
38,Lee Jae-sung,2,29,2,0,0,57,3,2024-09-15,32-036,kr KOR,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,90,1,0,1,1,0,0,0,2,0.5,1.0,1,50.0,14.3,0,29,43,67.4,1,1,1,0,5,432,113,16,19,84.2,12,17,70.6,1,2,50.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,57,1,4,22,31,10,57,3,3,2,0,1,0,0,,0,2,0,2,1,4,0,0,0,0,0,0,3,MF,Match Report
39,Nadiem Amiri,2,69,6,0,0,102,2,2024-09-15,27-324,de GER,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,2,0.0,,0,0.0,30.2,1,69,92,75.0,4,14,2,1,11,1249,460,28,34,82.4,22,29,75.9,13,20,65.0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,102,0,7,53,42,3,102,2,1,1,1,0,0,3,0.0,3,0,0,0,1,3,0,0,0,0,0,1,1,MF,Match Report
40,Robin Zentner,0,22,0,0,0,37,0,2024-09-15,29-323,de GER,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,22,31,71.0,0,2,0,0,2,591,419,4,4,100.0,11,11,100.0,7,16,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,34,3,0,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,0,0,0,GK,Match Report
41,Kaishu Sano,0,34,2,0,0,45,0,2024-09-15,23-260,jp JPN,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,78,0,0,0,0,0,0,0,0,,,0,,,0,34,39,87.2,1,4,1,0,7,518,140,21,23,91.3,12,13,92.3,1,2,50.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,45,2,5,28,12,0,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,0,0,0,1,0,MF,Match Report
42,Maxim Leitsch,1,33,1,0,0,54,2,2024-09-15,26-120,de GER,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,6.6,0,33,42,78.6,1,2,0,0,6,528,230,17,19,89.5,16,22,72.7,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,13,34,7,4,54,2,0,1,0,1,1,1,100.0,0,1,0,1,3,5,3,0,0,0,0,1,0,DF,Match Report
43,Hong Hyunseok,3,24,7,1,0,37,2,2024-09-15,25-091,kr KOR,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,64,0,0,0,0,0,0,0,3,0.0,0.0,2,66.7,10.0,0,24,31,77.4,1,0,2,0,4,288,75,15,19,78.9,8,10,80.0,0,1,0.0,7,6,0,0,1,0,0,1,1,0,0,0,0,0,37,1,5,13,19,3,37,2,1,1,1,0,0,0,,0,1,0,1,1,3,1,0,0,0,0,0,0,MF,Match Report
44,Aymen Barkok,0,5,0,0,0,5,0,2024-09-15,26-117,ma MAR,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,N,1,0,0,0,0,0,0,0,0,,,0,,,0,5,5,100.0,0,3,0,0,1,161,16,3,3,100.0,0,0,,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
45,Moritz Jenz,0,50,0,0,0,67,2,2024-09-15,25-138,de GER,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,50,57,87.7,0,5,0,0,5,943,352,12,15,80.0,35,37,94.6,3,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9,28,38,2,2,67,2,0,0,2,0,0,1,0.0,1,2,2,0,2,4,4,0,0,0,0,1,0,DF,Match Report
46,Karim Onisiwo,0,3,0,0,0,4,0,2024-09-15,32-182,at AUT,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,N,12,0,0,0,0,0,0,0,0,,,0,,,0,3,4,75.0,0,0,0,0,0,40,8,2,2,100.0,1,2,50.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
47,Silvan Widmer,0,12,1,0,0,15,0,2024-09-15,31-194,ch SUI,Mainz 05,,Werder Bremen,de Bundesliga,L 1-2,N,12,0,0,0,0,0,0,0,0,,,0,,,0,12,14,85.7,0,2,1,0,1,238,92,6,6,100.0,4,4,100.0,2,4,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,11,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,DF,Match Report
48,Anthony Caci,0,17,0,0,0,41,1,2024-09-20,27-081,fr FRA,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,87,0,0,0,0,0,0,0,0,,,0,,,0,17,29,58.6,0,0,0,0,2,218,78,11,14,78.6,5,9,55.6,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,15,13,13,0,41,1,1,0,1,0,1,2,50.0,1,3,0,3,2,3,5,0,0,0,0,0,0,DF,Match Report
49,Jonathan Burkardt,3,10,1,1,0,28,0,2024-09-20,24-071,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,87,2,0,2,2,0,0,0,3,0.67,1.0,2,66.7,13.0,0,10,15,66.7,0,0,0,0,0,142,3,6,8,75.0,4,5,80.0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,28,3,6,9,13,2,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,1,2,FW,Match Report
50,Dominik Kohr,0,11,0,0,1,37,1,2024-09-20,30-233,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,11,22,50.0,0,0,0,0,0,176,67,4,8,50.0,3,5,60.0,2,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,22,13,2,0,37,1,1,1,0,0,1,1,100.0,0,3,1,2,0,1,10,0,1,0,0,0,3,"DF,MF",Match Report
51,Armindo Sieb,1,4,1,0,0,10,1,2024-09-20,21-216,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,38,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,8.7,0,4,7,57.1,1,1,0,0,1,49,14,3,5,60.0,1,2,50.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,2,1,10,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,0,0,0,3,0,"FW,MF",Match Report
52,Andreas Hanche-Olsen,0,13,0,0,1,35,0,2024-09-20,27-247,no NOR,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,13,18,72.2,0,1,0,0,2,242,56,2,2,100.0,9,10,90.0,2,6,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,25,9,1,0,35,0,0,0,0,0,0,0,,0,6,5,1,0,0,8,0,1,0,0,3,1,DF,Match Report
53,Phillipp Mwene,0,14,4,2,0,34,2,2024-09-20,30-235,at AUT,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,1,1,0,0,0,0,0,,,0,,,0,14,23,60.9,1,0,1,1,1,215,56,7,10,70.0,6,8,75.0,0,2,0.0,4,3,1,0,0,0,0,2,1,1,0,0,0,0,34,6,12,12,10,0,34,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,3,0,0,0,0,0,0,DF,Match Report
54,Nadiem Amiri,0,9,1,1,2,15,0,2024-09-20,27-329,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,34,0,0,0,0,0,0,0,0,,,0,,,0,9,12,75.0,0,0,0,0,1,147,15,3,4,75.0,4,5,80.0,1,2,50.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,15,2,4,9,2,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,1,1,2,0,MF,Match Report
55,Robin Zentner,0,26,0,0,0,51,0,2024-09-20,29-328,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,26,46,56.5,0,2,0,0,0,940,774,5,5,100.0,8,8,100.0,13,32,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,49,2,0,0,51,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,GK,Match Report
56,Kaishu Sano,0,7,0,0,0,28,1,2024-09-20,23-265,jp JPN,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,7,18,38.9,0,1,0,0,2,114,22,4,7,57.1,3,6,50.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,15,9,4,0,28,1,1,1,0,0,0,2,0.0,2,4,1,3,0,1,0,0,0,0,0,0,1,MF,Match Report
57,Maxim Leitsch,0,2,0,0,0,9,0,2024-09-20,26-125,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,N,28,0,0,0,0,0,0,0,0,,,0,,,0,2,5,40.0,0,0,0,0,1,49,25,0,0,,2,3,66.7,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,5,0,0,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,0,0,0,0,DF,Match Report
58,Hong Hyunseok,1,5,1,1,0,16,1,2024-09-20,25-096,kr KOR,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,62,0,1,1,0,0,0,0,1,0.0,,0,0.0,9.2,0,5,8,62.5,1,0,0,0,0,91,41,2,2,100.0,3,4,75.0,0,0,,1,0,0,0,1,0,0,1,0,0,0,1,0,0,16,0,8,5,4,1,16,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,MF,Match Report
59,Aymen Barkok,0,8,1,0,0,18,1,2024-09-20,26-122,ma MAR,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,N,52,0,0,0,0,0,0,0,0,,,0,,,0,8,13,61.5,1,1,2,1,1,128,78,4,5,80.0,3,4,75.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,4,6,8,1,18,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0,0,0,0,2,0,MF,Match Report
60,Moritz Jenz,0,10,0,0,0,35,0,2024-09-20,25-143,de GER,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,10,15,66.7,0,1,0,0,1,228,119,4,5,80.0,3,3,100.0,3,7,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,30,5,0,0,35,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,15,0,0,0,0,0,0,DF,Match Report
61,Karim Onisiwo,0,0,0,0,0,2,0,2024-09-20,32-187,at AUT,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,N,3,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,"MF,FW",Match Report
62,Silvan Widmer,0,0,0,0,1,3,1,2024-09-20,31-199,ch SUI,Mainz 05,@,Augsburg,de Bundesliga,W 3-2,N,3,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,1,0,0,0,0,DF,Match Report
63,Anthony Caci,1,32,2,0,0,52,0,2024-09-28,27-089,fr FRA,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,60,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,30.3,1,32,44,72.7,1,2,0,0,1,668,301,11,13,84.6,16,18,88.9,5,13,38.5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,52,4,22,22,8,0,52,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,4,0,0,0,0,0,0,DF,Match Report
64,Jonathan Burkardt,1,21,1,0,0,37,0,2024-09-28,24-079,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,5.4,0,21,28,75.0,0,4,0,0,4,367,71,10,14,71.4,8,8,100.0,1,4,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,1,1,17,19,4,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,FW,Match Report
65,Dominik Kohr,0,31,2,0,1,49,2,2024-09-28,30-241,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,74,0,0,0,0,0,0,0,0,,,0,,,0,31,41,75.6,0,2,0,0,2,423,101,19,21,90.5,11,16,68.8,0,2,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,12,29,9,0,49,2,0,1,0,1,0,1,0.0,1,0,0,0,0,2,1,0,1,0,0,1,2,"DF,MF",Match Report
66,Paul Nebel,0,13,0,0,0,25,1,2024-09-28,21-354,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,N,16,0,0,0,0,0,0,0,0,,,0,,,0,13,18,72.2,0,0,0,0,0,286,34,5,5,100.0,4,7,57.1,4,6,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,10,12,0,25,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,2,0,0,0,0,0,0,MF,Match Report
67,Armindo Sieb,0,8,0,0,0,18,0,2024-09-28,21-224,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,N,30,0,0,0,0,0,0,0,0,,,0,,,0,8,12,66.7,0,2,0,0,1,115,38,4,6,66.7,4,6,66.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,7,10,1,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
68,Nelson Weiper,0,5,0,0,0,8,0,2024-09-28,19-195,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,N,16,0,0,0,0,0,0,0,0,,,0,,,0,5,8,62.5,1,0,0,0,0,67,0,4,6,66.7,0,0,,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,4,1,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
69,Andreas Hanche-Olsen,0,12,0,0,2,17,0,2024-09-28,27-255,no NOR,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,28,0,0,0,0,0,0,0,0,,,0,,,0,12,16,75.0,0,2,0,0,1,208,85,6,6,100.0,5,6,83.3,1,4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,10,1,0,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,1,1,2,0,DF,Match Report
70,Phillipp Mwene,1,29,1,0,0,48,2,2024-09-28,30-243,at AUT,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,28.1,0,29,37,78.4,0,4,1,1,1,477,135,18,19,94.7,7,13,53.8,4,5,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,2,8,23,18,0,48,2,1,1,1,0,1,3,33.3,2,0,0,0,2,4,3,0,0,0,0,1,0,DF,Match Report
71,Lee Jae-sung,2,18,1,0,0,38,1,2024-09-28,32-049,kr KOR,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,74,0,0,0,0,0,0,0,2,0.0,,0,0.0,21.8,0,18,26,69.2,1,2,1,0,2,331,63,8,11,72.7,6,9,66.7,3,4,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,2,11,17,12,2,38,1,1,0,0,1,0,0,,0,3,1,2,0,1,3,0,0,0,0,2,1,MF,Match Report
72,Robin Zentner,0,24,0,0,0,43,0,2024-09-28,29-336,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,24,38,63.2,0,1,0,0,0,712,553,4,4,100.0,10,11,90.9,10,23,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,41,2,0,0,43,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
73,Kaishu Sano,0,32,2,0,0,55,4,2024-09-28,23-273,jp JPN,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,32,44,72.7,0,4,0,0,0,489,78,20,23,87.0,11,15,73.3,1,2,50.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,55,0,12,36,7,0,55,4,3,2,2,0,1,1,100.0,0,1,0,1,3,7,0,0,0,0,0,1,4,MF,Match Report
74,Stefan Bell,2,16,1,0,0,38,2,2024-09-28,33-035,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,N,59,0,0,0,0,0,0,0,2,0.0,,0,0.0,8.9,0,16,25,64.0,1,1,0,0,2,417,220,2,5,40.0,10,14,71.4,4,6,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,6,18,17,3,3,38,2,0,2,0,0,0,1,0.0,1,1,1,0,3,5,4,0,0,0,0,2,0,DF,Match Report
75,Hong Hyunseok,0,1,0,0,0,8,1,2024-09-28,25-104,kr KOR,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,31,0,0,0,0,0,0,0,0,,,0,,,0,1,3,33.3,0,0,0,0,0,22,7,0,0,,1,2,50.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,5,2,0,8,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,MF,Match Report
76,Aymen Barkok,0,12,1,0,0,19,1,2024-09-28,26-130,ma MAR,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,N,16,0,0,0,0,0,0,0,0,,,0,,,0,12,16,75.0,0,3,1,0,3,204,88,6,8,75.0,3,4,75.0,2,2,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,3,11,6,0,19,1,0,1,0,0,0,0,,0,0,0,0,2,3,0,0,0,0,0,0,1,MF,Match Report
77,Moritz Jenz,0,40,1,0,1,60,1,2024-09-28,25-151,de GER,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,40,50,80.0,1,3,0,0,1,762,329,12,14,85.7,25,30,83.3,3,6,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,6,36,21,3,1,60,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,5,0,1,0,0,1,1,DF,Match Report
78,Silvan Widmer,0,28,2,0,0,46,1,2024-09-28,31-207,ch SUI,Mainz 05,,Heidenheim,de Bundesliga,L 0-2,Y,74,0,0,0,0,0,0,0,0,,,0,,,0,28,38,73.7,1,1,1,1,1,476,158,17,20,85.0,6,12,50.0,4,4,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,46,1,10,24,12,0,46,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,1,0,0,0,0,0,0,DF,Match Report
79,Anthony Caci,1,28,1,0,0,52,3,2024-10-05,27-096,fr FRA,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,24.0,0,28,37,75.7,1,1,1,0,3,449,162,16,19,84.2,9,12,75.0,3,5,60.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,5,17,26,10,1,52,3,2,1,1,1,1,1,100.0,0,2,2,0,2,5,5,0,0,0,0,2,1,DF,Match Report
80,Jonathan Burkardt,2,15,1,0,0,30,0,2024-10-05,24-086,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,89,2,0,2,2,0,0,0,2,1.0,1.0,2,100.0,11.4,0,15,17,88.2,1,1,1,0,2,245,31,7,9,77.8,6,6,100.0,2,2,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,19,7,2,30,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,0,0,0,1,0,FW,Match Report
81,Dominik Kohr,1,35,0,0,1,62,3,2024-10-05,30-248,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,32.8,0,35,48,72.9,0,1,0,0,1,622,174,11,13,84.6,20,22,90.9,2,10,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,7,34,27,1,0,62,3,3,1,2,0,2,4,50.0,2,1,1,0,1,4,8,0,1,0,0,5,2,"DF,MF",Match Report
82,Paul Nebel,0,13,0,0,0,17,1,2024-10-05,21-361,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,N,26,0,0,0,0,0,0,0,0,,,0,,,0,13,14,92.9,0,0,0,0,0,218,19,7,8,87.5,4,4,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,15,2,0,17,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,0,MF,Match Report
83,Armindo Sieb,1,12,2,1,1,24,1,2024-10-05,21-231,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,64,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,17.9,0,12,19,63.2,1,0,0,0,0,178,81,8,8,100.0,3,7,42.9,1,2,50.0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,24,1,5,14,7,1,24,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,1,0,0,2,1,"FW,MF",Match Report
84,Nelson Weiper,0,0,0,0,0,1,0,2024-10-05,19-202,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,N,1,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
85,Phillipp Mwene,2,25,3,1,0,55,4,2024-10-05,30-250,at AUT,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,1,1,0,0,0,0,2,0.0,,0,0.0,17.3,0,25,37,67.6,2,0,1,0,1,438,64,12,16,75.0,10,13,76.9,3,6,50.0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,55,7,19,25,11,2,55,4,3,3,1,0,1,1,100.0,0,2,0,2,2,6,3,0,0,0,0,0,1,DF,Match Report
86,Lee Jae-sung,0,22,2,0,0,40,3,2024-10-05,32-056,kr KOR,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,22,29,75.9,0,4,1,0,4,311,107,11,14,78.6,9,12,75.0,1,1,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,40,2,7,28,5,2,40,3,2,0,3,0,1,3,33.3,2,1,0,1,1,4,1,0,0,0,0,0,0,MF,Match Report
87,Nadiem Amiri,1,35,2,2,0,57,1,2024-10-05,27-344,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,82,0,2,2,0,0,0,0,1,0.0,0.0,1,100.0,39.0,0,35,45,77.8,2,4,0,0,3,609,186,19,21,90.5,14,16,87.5,2,8,25.0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,57,2,15,38,4,0,57,1,0,0,1,0,1,3,33.3,2,4,1,3,0,1,1,0,0,0,0,0,3,MF,Match Report
88,Robin Zentner,0,30,0,0,0,48,0,2024-10-05,29-343,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,30,46,65.2,0,2,1,0,0,898,627,3,3,100.0,15,15,100.0,12,28,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,48,0,0,0,48,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
89,Kaishu Sano,0,22,1,0,0,42,2,2024-10-05,23-280,jp JPN,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,22,30,73.3,0,0,0,0,0,369,63,9,11,81.8,11,14,78.6,1,2,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,2,13,23,6,1,42,2,2,1,1,0,1,3,33.3,2,4,0,4,1,3,1,0,0,0,0,0,3,MF,Match Report
90,Maxim Leitsch,0,51,1,0,0,74,2,2024-10-05,26-140,de GER,Mainz 05,@,St. Pauli,de Bundesliga,W 3-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,51,63,81.0,0,2,0,0,0,774,246,27,30,90.0,21,25,84.0,2,7,28.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74,13,49,24,1,0,74,2,1,1,1,0,2,2,100.0,0,1,1,0,1,3,6,0,0,0,0,1,0,DF,Match Report
