Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
31,Kingsley Coman,3,33,9,1,0,57,1,2024-09-14,28-093,fr FRA,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,75,0,1,1,0,0,0,0,3,0.0,0.0,2,66.7,12.0,0,33,38,86.8,3,3,2,0,3,566,127,19,20,95.0,13,16,81.3,1,2,50.0,9,6,0,1,2,0,0,1,1,0,0,0,0,0,57,2,10,18,30,6,57,1,1,1,0,0,0,0,,0,1,0,1,0,1,2,0,0,0,0,1,2,FW,Match Report
32,Raphaël Guerreiro,0,58,3,0,0,66,1,2024-09-14,30-267,pt POR,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,63,0,0,0,0,0,0,0,0,,,0,,,0,58,64,90.6,1,7,0,0,6,815,244,38,40,95.0,18,19,94.7,1,3,33.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,66,1,5,45,16,4,66,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,0,0,0,0,0,0,0,"DF,MF",Match Report
33,Harry Kane,5,19,7,2,0,35,1,2024-09-14,31-048,eng ENG,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,90,3,1,4,2,1,1,0,5,0.4,1.0,2,40.0,19.9,0,19,21,90.5,3,3,3,0,6,383,166,3,3,100.0,12,13,92.3,3,4,75.0,7,5,0,0,1,1,0,2,1,0,0,0,1,0,35,0,1,14,20,5,34,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,FW,Match Report
34,Jamal Musiala,1,14,1,0,0,22,0,2024-09-14,21-201,de GER,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,45,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,17.9,0,14,16,87.5,1,0,0,0,0,215,42,9,10,90.0,3,4,75.0,2,2,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,11,10,4,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,1,2,MF,Match Report
35,Thomas Müller,0,24,4,1,0,33,0,2024-09-14,35-001,de GER,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,N,45,0,0,0,0,0,0,0,0,,,0,,,0,24,30,80.0,3,0,0,0,1,341,56,14,14,100.0,6,10,60.0,2,3,66.7,4,4,0,0,0,0,0,1,1,0,0,0,0,0,33,0,3,7,23,2,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,"MF,FW",Match Report
36,Joshua Kimmich,0,122,5,0,0,135,1,2024-09-14,29-219,de GER,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,122,132,92.4,4,14,0,0,11,2076,662,61,62,98.4,51,54,94.4,9,15,60.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,135,1,23,75,37,2,135,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0,1,MF,Match Report
37,Sacha Boey,1,48,0,0,0,58,0,2024-09-14,24-001,fr FRA,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,63,0,0,0,0,0,0,0,1,0.0,,0,0.0,14.2,0,48,52,92.3,0,6,0,0,0,656,166,33,37,89.2,13,13,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,8,32,18,1,58,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,1,DF,Match Report
38,Mathys Tel,0,5,1,0,0,10,0,2024-09-14,19-140,fr FRA,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,N,15,0,0,0,0,0,0,0,0,,,0,,,0,5,8,62.5,0,0,0,0,0,83,18,3,5,60.0,2,2,100.0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,7,1,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
39,Manuel Neuer,0,42,0,0,0,47,0,2024-09-14,38-171,de GER,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,42,46,91.3,0,1,0,0,1,891,534,13,13,100.0,22,22,100.0,6,10,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,42,5,0,0,47,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
40,Serge Gnabry,4,32,6,1,0,44,0,2024-09-14,29-062,de GER,Bayern Munich,@,Holstein Kiel,de Bundesliga,W 6-1,Y,45,0,1,1,0,0,0,0,4,0.0,0.0,2,50.0,14.8,0,32,37,86.5,3,0,4,0,6,505,63,14,16,87.5,16,19,84.2,1,1,100.0,6,3,0,1,1,0,1,1,0,0,0,0,0,1,44,0,1,14,29,5,44,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,"FW,MF",Match Report
