Nombre,Posición,Edad,Nacionalidad,Altura,Pie hábil,Contrato,Valor de mercado,Equipo,Liga,Lesión
Kevin De Bruyne,Attacking Midfield,34,['Belgium'],181,right,6/30/2027,20000000,SSCNapoli,Serie A,Sin lesión
Eljif Elmas,Attacking Midfield,26,['North Macedonia'],184,right,6/30/2026,14000000,SSCNapoli,Serie A,Sin lesión
Antonio Vergara,Attacking Midfield,22,['Italy'],182,left,6/30/2030,2200000,SSCNapoli,Serie A,Sin lesión
Noa Lang,Left Winger,26,"['Netherlands', 'Suriname']",170,right,6/30/2030,25000000,SSCNapoli,Serie A,Sin lesión
David Neres,Right Winger,28,['Brazil'],176,left,6/30/2028,24000000,SSCNapoli,Serie A,Sin lesión
Matteo Politano,Right Winger,32,['Italy'],171,left,6/30/2028,10000000,SSCNapoli,Serie A,Sin lesión
Rasmus Højlund,Centre-Forward,22,['Denmark'],191,left,6/30/2026,45000000,SSCNapoli,Serie A,Muscle fatigue - Return unknown
Lorenzo Lucca,Centre-Forward,25,['Italy'],201,right,6/30/2026,30000000,SSCNapoli,Serie A,Sin lesión
Romelu Lukaku,Centre-Forward,32,"['Belgium', 'DR Congo']",191,left,6/30/2027,15000000,SSCNapoli,Serie A,Hamstring injury - Return expected on 17/12/2025
Giuseppe Ambrosino,Centre-Forward,22,['Italy'],187,right,6/30/2030,2500000,SSCNapoli,Serie A,Sin lesión
Christos Mandas,Goalkeeper,24,['Greece'],189,right,6/30/2029,7000000,SSLazio,Serie A,Sin lesión
Ivan Provedel,Goalkeeper,31,['Italy'],194,right,6/30/2027,3000000,SSLazio,Serie A,Sin lesión
Alessio Furlanetto,Goalkeeper,23,['Italy'],191,right,6/30/2028,50000,SSLazio,Serie A,Sin lesión
Mario Gila,Centre-Back,25,['Spain'],185,right,6/30/2027,30000000,SSLazio,Serie A,Sin lesión
Alessio Romagnoli,Centre-Back,30,['Italy'],185,left,6/30/2027,7000000,SSLazio,Serie A,Sin lesión
Oliver Provstgaard,Centre-Back,22,['Denmark'],194,left,6/30/2029,3500000,SSLazio,Serie A,Sin lesión
Patric,Centre-Back,32,['Spain'],184,right,6/30/2027,2500000,SSLazio,Serie A,Sin lesión
Samuel Gigot,Centre-Back,32,['France'],187,right,6/30/2027,1500000,SSLazio,Serie A,Ankle surgery - Return expected on 24/11/2025
Nuno Tavares,Left-Back,25,"['Portugal', 'Cape Verde']",183,left,6/30/2029,20000000,SSLazio,Serie A,Sin lesión
Luca Pellegrini,Left-Back,26,['Italy'],178,left,6/30/2027,3000000,SSLazio,Serie A,Knee problems - Return unknown
Dimitrije Kamenovic,Left-Back,25,['Serbia'],189,left,6/30/2026,300000,SSLazio,Serie A,Sin lesión
Adam Marusic,Right-Back,33,"['Montenegro', 'Serbia']",185,right,6/30/2026,3500000,SSLazio,Serie A,Sin lesión
Elseid Hysaj,Right-Back,31,['Albania'],182,right,6/30/2026,1500000,SSLazio,Serie A,Sin lesión
Nicolò Rovella,Defensive Midfield,23,['Italy'],179,right,6/30/2028,30000000,SSLazio,Serie A,Inflammation of pubic bone - Return unknown
Reda Belahyane,Defensive Midfield,21,"['Morocco', 'France']",173,right,6/30/2029,10000000,SSLazio,Serie A,Sin lesión
Danilo Cataldi,Defensive Midfield,31,['Italy'],180,right,6/30/2027,3500000,SSLazio,Serie A,Sin lesión
Mattéo Guendouzi,Central Midfield,26,"['France', 'Morocco']",185,right,6/30/2028,32000000,SSLazio,Serie A,Sin lesión
Matías Vecino,Central Midfield,34,"['Uruguay', 'Italy']",187,right,6/30/2026,2000000,SSLazio,Serie A,Sin lesión
Toma Bašić,Central Midfield,28,['Croatia'],190,left,6/30/2026,1000000,SSLazio,Serie A,Sin lesión
Manuel Lazzari,Right Midfield,31,['Italy'],174,right,6/30/2027,3500000,SSLazio,Serie A,Sin lesión
Fisayo Dele-Bashiru,Attacking Midfield,24,"['Nigeria', 'England']",186,right,6/30/2028,7500000,SSLazio,Serie A,Hamstring injury - Return unknown
Mattia Zaccagni,Left Winger,30,['Italy'],177,right,6/30/2029,20000000,SSLazio,Serie A,Team captain
Gustav Isaksen,Right Winger,24,['Denmark'],181,left,6/30/2028,20000000,SSLazio,Serie A,Sin lesión
Tijjani Noslin,Right Winger,26,['Netherlands'],178,right,6/30/2029,7500000,SSLazio,Serie A,Sin lesión
Matteo Cancellieri,Right Winger,23,['Italy'],185,left,6/30/2027,5500000,SSLazio,Serie A,Hamstring injury - Return unknown
Pedro,Right Winger,38,['Spain'],167,both,6/30/2026,1000000,SSLazio,Serie A,Sin lesión
Taty Castellanos,Centre-Forward,27,['Argentina'],178,right,6/30/2028,25000000,SSLazio,Serie A,Hamstring muscle injury - Return expected on 01/12/2025
Boulaye Dia,Centre-Forward,28,"['Senegal', 'France']",180,right,6/30/2026,15000000,SSLazio,Serie A,Sin lesión
Franco Israel,Goalkeeper,25,"['Uruguay', 'Italy']",190,right,6/30/2028,5000000,TorinoFC,Serie A,Sin lesión
Mihai Popa,Goalkeeper,25,['Romania'],190,right,6/30/2026,650000,TorinoFC,Serie A,Sin lesión
Alberto Paleari,Goalkeeper,33,['Italy'],193,right,6/30/2026,500000,TorinoFC,Serie A,Sin lesión
Saúl Coco,Centre-Back,26,"['Equatorial Guinea', 'Spain']",187,right,6/30/2028,10000000,TorinoFC,Serie A,Sin lesión
Ardian Ismajli,Centre-Back,29,"['Albania', 'Kosovo']",187,right,6/30/2027,6000000,TorinoFC,Serie A,Sin lesión
Guillermo Maripán,Centre-Back,31,['Chile'],193,right,6/30/2026,4000000,TorinoFC,Serie A,Sin lesión
Perr Schuurs,Centre-Back,25,['Netherlands'],191,right,6/30/2026,2500000,TorinoFC,Serie A,Knee surgery - Return unknown
Adam Masina,Centre-Back,31,"['Morocco', 'Italy']",191,left,6/30/2026,1500000,TorinoFC,Serie A,Sin lesión
Saba Sazonov,Centre-Back,23,"['Georgia', 'Russia']",194,right,6/30/2026,1500000,TorinoFC,Serie A,Sin lesión
Niels Nkounkou,Left-Back,24,"['France', 'Congo']",180,left,6/30/2026,3500000,TorinoFC,Serie A,Sin lesión
Cristiano Biraghi,Left-Back,33,['Italy'],185,left,6/30/2027,1800000,TorinoFC,Serie A,Sin lesión
Valentino Lazaro,Right-Back,29,['Austria'],181,right,6/30/2026,4500000,TorinoFC,Serie A,Sin lesión
Marcus Pedersen,Right-Back,25,['Norway'],184,right,6/30/2027,3000000,TorinoFC,Serie A,Sin lesión
Ali Dembélé,Right-Back,21,"['France', 'Mali']",189,right,6/30/2028,900000,TorinoFC,Serie A,Sin lesión
Kristjan Asllani,Defensive Midfield,23,"['Albania', 'Italy']",179,right,6/30/2026,13000000,TorinoFC,Serie A,Sin lesión
Adrien Tamèze,Defensive Midfield,31,"['France', 'Cameroon']",182,right,6/30/2026,2000000,TorinoFC,Serie A,Sin lesión
Cesare Casadei,Central Midfield,22,['Italy'],192,right,6/30/2029,15000000,TorinoFC,Serie A,Sin lesión
Ivan Ilić,Central Midfield,24,['Serbia'],186,left,6/30/2027,13000000,TorinoFC,Serie A,Sin lesión
Gvidas Gineitis,Central Midfield,21,['Lithuania'],191,left,6/30/2029,6000000,TorinoFC,Serie A,Sin lesión
Emirhan İlkhan,Central Midfield,21,['Türkiye'],175,right,6/30/2026,1700000,TorinoFC,Serie A,Sin lesión
Nikola Vlašić,Attacking Midfield,28,['Croatia'],179,right,6/30/2027,8000000,TorinoFC,Serie A,Sin lesión
Tino Anjorin,Attacking Midfield,23,"['England', 'Nigeria']",186,right,6/30/2026,6000000,TorinoFC,Serie A,Heel spur - Return unknown
Sergiu Perciun,Attacking Midfield,19,"['Moldova', 'Romania']",185,right,6/30/2029,1500000,TorinoFC,Serie A,Sin lesión
Alieu Njie,Left Winger,20,"['Sweden', 'The Gambia']",185,right,6/30/2029,2500000,TorinoFC,Serie A,Sin lesión
Zakaria Aboukhlal,Right Winger,25,"['Morocco', 'Netherlands']",179,both,6/30/2029,12000000,TorinoFC,Serie A,Thigh problems - Return unknown
Cyril Ngonge,Right Winger,25,"['Belgium', 'DR Congo']",180,left,6/30/2026,8000000,TorinoFC,Serie A,Sin lesión
Zanos Savva,Right Winger,19,['Cyprus'],191,left,6/30/2026,200000,TorinoFC,Serie A,Partial patellar tendon tear - Return unknown
Ché Adams,Centre-Forward,29,"['Scotland', 'England']",179,right,6/30/2027,10000000,TorinoFC,Serie A,Sin lesión
Giovanni Simeone,Centre-Forward,30,"['Argentina', 'Spain']",180,right,6/30/2026,5000000,TorinoFC,Serie A,Sin lesión
Duván Zapata,Centre-Forward,34,['Colombia'],188,right,6/30/2027,3500000,TorinoFC,Serie A,Team captain
Maduka Okoye,Goalkeeper,26,"['Nigeria', 'Germany']",198,right,6/30/2028,7500000,UdineseCalcio,Serie A,Sin lesión
Răzvan Sava,Goalkeeper,23,['Romania'],197,right,6/30/2029,2500000,UdineseCalcio,Serie A,Sin lesión
Alessandro Nunziante,Goalkeeper,18,['Italy'],195,right,6/30/2030,1800000,UdineseCalcio,Serie A,bruise - Return unknown
Daniele Padelli,Goalkeeper,39,['Italy'],191,right,6/30/2026,150000,UdineseCalcio,Serie A,Sin lesión
Oumar Solet,Centre-Back,25,"['France', ""Cote d'Ivoire""]",192,right,6/30/2027,18000000,UdineseCalcio,Serie A,Sin lesión
Thomas Kristensen,Centre-Back,23,['Denmark'],198,right,6/30/2028,9000000,UdineseCalcio,Serie A,Hamstring muscle injury - Return unknown
Saba Goglichidze,Centre-Back,21,['Georgia'],192,right,6/30/2030,6000000,UdineseCalcio,Serie A,Sin lesión
Nicolò Bertola,Centre-Back,22,['Italy'],192,right,6/30/2030,6000000,UdineseCalcio,Serie A,Sin lesión
Matteo Palma,Centre-Back,17,"['Germany', 'Italy']",194,right,6/30/2027,2500000,UdineseCalcio,Serie A,Sin lesión
Christian Kabasele,Centre-Back,34,"['Belgium', 'DR Congo']",187,right,6/30/2026,700000,UdineseCalcio,Serie A,Sin lesión
Jordan Zemura,Left-Back,25,"['Zimbabwe', 'England']",173,left,6/30/2027,4500000,UdineseCalcio,Serie A,Sin lesión
Hassane Kamara,Left-Back,31,"[""Cote d'Ivoire"", 'France']",170,left,6/30/2026,3500000,UdineseCalcio,Serie A,Sin lesión
Alessandro Zanoli,Right-Back,25,['Italy'],188,right,6/30/2026,5000000,UdineseCalcio,Serie A,Sin lesión
Kingsley Ehizibue,Right-Back,30,"['Netherlands', 'Nigeria']",189,right,6/30/2026,2400000,UdineseCalcio,Serie A,Sin lesión
Rui Modesto,Right-Back,26,"['Angola', 'Portugal']",181,right,6/30/2029,2000000,UdineseCalcio,Serie A,unknown injury - Return unknown
Jesper Karlström,Defensive Midfield,30,['Sweden'],185,right,6/30/2026,4000000,UdineseCalcio,Serie A,Team captain
Abdoulaye Camara,Defensive Midfield,17,"['France', 'Guinea']",186,right,6/30/2029,800000,UdineseCalcio,Serie A,Sin lesión
Arthur Atta,Central Midfield,22,"['France', 'Benin']",189,right,6/30/2029,12000000,UdineseCalcio,Serie A,Sin lesión
Sandi Lovrić,Central Midfield,27,"['Slovenia', 'Austria']",180,right,6/30/2027,8500000,UdineseCalcio,Serie A,Sin lesión
Lennon Miller,Central Midfield,19,['Scotland'],182,right,6/30/2030,8000000,UdineseCalcio,Serie A,Sin lesión
Jurgen Ekkelenkamp,Central Midfield,25,['Netherlands'],188,right,6/30/2029,7000000,UdineseCalcio,Serie A,Sin lesión
Jakub Piotrowski,Central Midfield,28,['Poland'],188,right,6/30/2029,4500000,UdineseCalcio,Serie A,Sin lesión
Oier Zarraga,Central Midfield,26,['Spain'],175,right,6/30/2027,2000000,UdineseCalcio,Serie A,Sin lesión
Nicolò Zaniolo,Attacking Midfield,26,['Italy'],190,left,6/30/2026,12000000,UdineseCalcio,Serie A,Sin lesión
Iker Bravo,Centre-Forward,20,['Spain'],182,right,6/30/2028,5000000,UdineseCalcio,Serie A,Sin lesión
Adam Buksa,Centre-Forward,29,['Poland'],191,left,6/30/2029,5000000,UdineseCalcio,Serie A,Sin lesión
Idrissa Gueye,Centre-Forward,19,['Senegal'],185,right,6/30/2026,4000000,UdineseCalcio,Serie A,Sin lesión
Keinan Davis,Centre-Forward,27,"['England', 'Jamaica']",189,left,6/30/2027,4000000,UdineseCalcio,Serie A,Sin lesión
Vakoun Bayo,Centre-Forward,28,"[""Cote d'Ivoire""]",184,right,6/30/2028,4000000,UdineseCalcio,Serie A,Sin lesión
Emil Audero,Goalkeeper,28,"['Indonesia', 'Italy']",192,right,6/30/2026,3200000,USCremonese,Serie A,Calf injury - Return expected on 22/10/2025
Marco Silvestri,Goalkeeper,34,['Italy'],191,right,6/30/2026,500000,USCremonese,Serie A,Sin lesión
Lapo Nava,Goalkeeper,21,['Italy'],197,right,6/30/2028,100000,USCremonese,Serie A,Sin lesión
Mikayil Faye,Centre-Back,21,['Senegal'],183,left,6/30/2026,6000000,USCremonese,Serie A,Sin lesión
Federico Baschirotto,Centre-Back,29,['Italy'],187,right,6/30/2028,3600000,USCremonese,Serie A,Sin lesión
Matteo Bianchetti,Centre-Back,32,['Italy'],189,right,6/30/2026,800000,USCremonese,Serie A,Team captain
Francesco Folino,Centre-Back,23,['Italy'],192,right,6/30/2028,700000,USCremonese,Serie A,Sin lesión
Federico Ceccherini,Centre-Back,33,['Italy'],187,right,6/30/2026,400000,USCremonese,Serie A,Sin lesión
Giuseppe Pezzella,Left-Back,27,['Italy'],187,left,6/30/2028,2500000,USCremonese,Serie A,Sin lesión
Leonardo Sernicola,Left-Back,28,['Italy'],187,right,6/30/2028,1200000,USCremonese,Serie A,Sin lesión
Filippo Terracciano,Right-Back,22,['Italy'],186,right,6/30/2026,3200000,USCremonese,Serie A,Sin lesión
Tommaso Barbieri,Right-Back,23,['Italy'],181,right,6/30/2028,2500000,USCremonese,Serie A,Sin lesión
Romano Floriani Mussolini,Right-Back,22,['Italy'],188,right,6/30/2026,2000000,USCremonese,Serie A,Sin lesión
Alberto Grassi,Defensive Midfield,30,['Italy'],183,right,6/30/2027,1800000,USCremonese,Serie A,Sin lesión
Warren Bondo,Central Midfield,22,"['France', 'DR Congo']",177,right,6/30/2026,8500000,USCremonese,Serie A,Sin lesión
Martín Payero,Central Midfield,27,"['Argentina', 'Italy']",182,right,6/30/2026,5500000,USCremonese,Serie A,Sin lesión
Jari Vandeputte,Central Midfield,29,['Belgium'],177,right,6/30/2028,3200000,USCremonese,Serie A,Sin lesión
Michele Collocolo,Central Midfield,25,['Italy'],188,right,6/30/2027,3000000,USCremonese,Serie A,Hamstring injury - Return expected on 30/12/2025
Mattia Valoti,Central Midfield,32,['Italy'],187,right,6/30/2026,900000,USCremonese,Serie A,Sin lesión
Dachi Lordkipanidze,Central Midfield,20,['Georgia'],186,both,6/30/2027,100000,USCremonese,Serie A,Sin lesión
Alessio Zerbin,Right Midfield,26,['Italy'],182,right,6/30/2026,2400000,USCremonese,Serie A,Sin lesión
Franco Vázquez,Attacking Midfield,36,"['Argentina', 'Italy']",187,left,6/30/2026,750000,USCremonese,Serie A,Sin lesión
Jeremy Sarmiento,Left Winger,23,"['Ecuador', 'England']",178,right,6/30/2026,7000000,USCremonese,Serie A,Sin lesión
Dennis Johnsen,Left Winger,27,['Norway'],185,right,6/30/2027,3500000,USCremonese,Serie A,Sin lesión
Faris Moumbagna,Centre-Forward,25,['Cameroon'],185,left,6/30/2026,5000000,USCremonese,Serie A,muscular problems - Return unknown
Antonio Sanabria,Centre-Forward,29,"['Paraguay', 'Spain']",180,right,6/30/2028,2800000,USCremonese,Serie A,Sin lesión
Manuel De Luca,Centre-Forward,27,['Italy'],192,both,6/30/2028,2000000,USCremonese,Serie A,Sin lesión
David Okereke,Centre-Forward,28,['Nigeria'],181,right,6/30/2026,2000000,USCremonese,Serie A,Sin lesión
Jamie Vardy,Centre-Forward,38,['England'],179,right,6/30/2026,1000000,USCremonese,Serie A,Sin lesión
Federico Bonazzoli,Centre-Forward,28,['Italy'],185,left,6/30/2028,1000000,USCremonese,Serie A,Sin lesión
Wladimiro Falcone,Goalkeeper,30,['Italy'],195,right,6/30/2028,3500000,USLecce,Serie A,Team captain
Christian Früchtl,Goalkeeper,25,['Germany'],193,left,6/30/2027,1300000,USLecce,Serie A,Sin lesión
Jasper Samooja,Goalkeeper,22,['Finland'],193,right,6/30/2026,75000,USLecce,Serie A,Sin lesión
Jamil Siebert,Centre-Back,23,['Germany'],193,right,6/30/2028,4000000,USLecce,Serie A,Sin lesión
Kialonda Gaspar,Centre-Back,28,['Angola'],193,right,6/30/2027,3500000,USLecce,Serie A,Sin lesión
Tiago Gabriel,Centre-Back,20,['Portugal'],196,right,6/30/2027,3000000,USLecce,Serie A,Sin lesión
Gaby Jean,Centre-Back,25,['France'],191,left,6/30/2027,2000000,USLecce,Serie A,Cruciate ligament tear - Return expected on 03/11/2025
Matías Pérez,Centre-Back,20,['Chile'],191,right,6/30/2028,500000,USLecce,Serie A,Hamstring injury - Return expected on 26/10/2025
Antonino Gallo,Left-Back,25,['Italy'],183,left,6/30/2026,4300000,USLecce,Serie A,Sin lesión
Corrie Ndaba,Left-Back,25,"['Ireland', 'Ghana']",188,left,6/30/2028,900000,USLecce,Serie A,Sin lesión
Christ-Owen Kouassi,Right-Back,22,"[""Cote d'Ivoire"", 'France']",187,right,6/30/2029,1600000,USLecce,Serie A,Sin lesión
Frédéric Guilbert,Right-Back,30,['France'],178,right,6/30/2026,1000000,USLecce,Serie A,Sin lesión
Danilo Veiga,Right-Back,23,"['Portugal', 'Brazil']",183,right,6/30/2027,1000000,USLecce,Serie A,Sin lesión
Ylber Ramadani,Defensive Midfield,29,"['Albania', 'Kosovo']",185,right,6/30/2026,1800000,USLecce,Serie A,Sin lesión
Balthazar Pierret,Defensive Midfield,25,['France'],186,left,6/30/2027,1700000,USLecce,Serie A,Sin lesión
Thórir Jóhann Helgason,Central Midfield,25,['Iceland'],187,right,6/30/2026,3000000,USLecce,Serie A,Sin lesión
Lassana Coulibaly,Central Midfield,29,['Mali'],183,right,6/30/2027,2500000,USLecce,Serie A,Sin lesión
Mohamed Kaba,Central Midfield,23,"['France', 'Guinea']",185,right,6/30/2027,2000000,USLecce,Serie A,Sin lesión
