Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
21,Valencia,2025-01-26,1,216,12,2,12,4,1,4,416,@,Barcelona,es La Liga,L 1-7,1,7,-6,29,1,0,0,0,1,7,0.14,0.5,2,28.6,14.3,1,216,304,71.1,5,28,4,1,33,3936,1585,96,122,78.7,93,112,83.0,22,49,44.9,12,10,0,0,1,1,0,2,2,0,0,0,0,0,416,65,147,162,109,17,416,12,7,7,3,2,8,23,34.8,15,14,5,9,11,23,23,1,261,39,8,0,4,19,13,4,2,2,0,4,8,1,0,0,12,9,4,0,0,1,50,Match Report
22,Valencia,2025-02-02,2,391,16,4,19,5,1,2,602,,Celta Vigo,es La Liga,W 2-1,2,1,1,46,2,0,0,0,2,8,0.25,0.4,5,62.5,11.2,0,391,486,80.5,7,25,8,2,29,6689,2173,188,204,92.2,157,177,88.7,39,76,51.3,16,15,0,1,0,0,0,4,4,0,0,0,0,0,602,52,184,292,133,23,602,19,11,16,2,1,12,17,70.6,5,10,0,10,17,36,21,0,426,58,19,0,4,11,24,5,1,0,0,2,11,1,0,0,9,17,2,0,0,0,41,Match Report
23,Valencia,2025-02-09,2,302,29,4,30,9,1,1,530,,Leganés,es La Liga,W 2-0,2,0,2,44,2,0,0,0,2,19,0.11,0.5,4,21.1,18.4,0,302,405,74.6,14,20,7,1,23,5154,1899,149,178,83.7,117,140,83.6,30,67,44.8,29,19,4,0,4,0,2,4,3,0,0,1,0,0,530,48,193,180,164,27,530,30,18,18,8,4,16,24,66.7,8,6,2,4,8,38,18,1,354,50,11,1,1,23,16,9,5,4,0,1,7,1,0,0,14,8,1,0,0,0,44,Match Report
24,Valencia,2025-02-15,1,481,22,1,15,5,5,0,660,@,Villarreal,es La Liga,D 1-1,1,1,0,50,1,0,0,0,1,12,0.08,0.33,3,25.0,19.8,0,481,551,87.3,10,37,4,2,34,9060,2971,197,211,93.4,230,251,91.6,50,73,68.5,22,20,1,0,1,0,0,1,0,0,0,1,0,0,660,79,254,304,106,11,660,15,9,11,1,3,7,16,43.8,9,3,2,1,8,23,32,0,513,38,9,1,9,15,11,5,4,0,0,0,11,5,0,0,17,6,0,0,0,0,37,Match Report
25,Valencia,2025-02-22,0,508,33,0,17,7,1,0,698,,Atlético Madrid,es La Liga,L 0-3,0,3,-3,49,0,0,0,0,0,18,0.0,0.0,2,11.1,18.7,1,508,582,87.3,12,53,16,7,61,7986,2682,261,280,93.2,209,233,89.7,27,48,56.3,33,26,2,3,0,2,0,0,0,0,0,0,0,0,698,39,114,316,273,30,698,17,11,8,5,4,8,13,61.5,5,12,4,8,10,27,10,3,533,49,17,0,2,39,16,7,2,1,0,0,10,1,0,0,18,16,0,0,0,0,51,Match Report
26,Valencia,2025-03-02,3,396,20,6,15,3,1,4,589,@,Osasuna,es La Liga,D 3-3,3,3,0,49,3,0,0,0,3,13,0.23,0.6,5,38.5,19.3,0,396,480,82.5,10,42,5,2,35,6854,2533,208,223,93.3,148,170,87.1,38,67,56.7,20,14,2,1,0,1,2,6,5,0,1,0,0,0,589,61,187,264,143,13,589,15,14,12,2,1,10,14,71.4,4,7,0,7,8,23,20,0,431,45,14,0,2,15,13,3,1,1,0,4,9,1,0,0,7,9,4,0,1,0,42,Match Report
27,Valencia,2025-03-08,2,471,33,4,20,5,1,2,666,,Valladolid,es La Liga,W 2-1,2,1,1,62,2,0,0,0,2,17,0.12,0.5,4,23.5,16.3,1,471,557,84.6,13,52,12,3,63,8328,2778,208,225,92.4,232,255,91.0,29,60,48.3,33,28,2,1,0,1,1,4,3,0,1,0,0,0,666,49,147,303,219,30,666,20,15,6,9,5,10,15,66.7,5,6,2,4,3,23,20,1,508,47,9,2,5,18,24,5,0,4,0,2,11,1,0,0,11,10,2,0,0,0,37,Match Report
28,Valencia,2025-03-15,1,354,19,2,17,4,1,2,562,@,Girona,es La Liga,D 1-1,1,1,0,43,1,0,0,0,1,12,0.08,0.5,2,16.7,19.7,1,354,440,80.5,7,26,6,2,41,5837,2166,173,190,91.1,145,176,82.4,28,51,54.9,19,12,2,1,1,2,1,2,2,0,0,0,0,0,562,75,219,247,99,18,562,17,8,9,7,1,8,17,47.1,9,10,4,6,6,23,43,0,396,42,13,0,2,17,14,4,1,3,0,2,7,1,0,0,5,12,2,0,0,0,40,Match Report
29,Valencia,2025-03-30,1,306,15,2,18,4,4,2,518,,Mallorca,es La Liga,W 1-0,1,0,1,44,1,0,0,0,1,8,0.13,0.5,2,25.0,21.3,0,306,381,80.3,6,16,4,3,24,5058,1900,162,181,89.5,125,142,88.0,17,49,34.7,15,10,1,0,1,1,2,2,1,0,0,0,0,1,518,91,223,183,120,9,518,18,10,8,10,0,11,16,68.8,5,5,1,4,6,24,54,0,333,46,15,1,4,17,18,4,0,1,1,2,2,4,0,0,16,14,2,0,0,0,39,Match Report
30,Valencia,2025-04-05,2,278,17,3,18,4,4,1,493,@,Real Madrid,es La Liga,W 2-1,2,1,1,35,2,0,0,0,2,10,0.2,1.0,2,20.0,14.6,0,278,365,76.2,10,22,6,0,31,4797,2113,151,172,87.8,90,105,85.7,31,66,47.0,17,10,3,1,2,1,0,3,2,1,0,0,0,0,493,77,189,214,101,15,493,18,12,14,3,1,11,19,57.9,8,10,4,6,9,27,33,0,317,47,16,0,4,7,11,4,2,2,0,1,10,4,0,0,13,9,1,0,1,0,29,Match Report
31,Valencia,2025-04-11,1,390,15,2,17,3,3,2,595,,Sevilla,es La Liga,W 1-0,1,0,1,51,1,0,0,0,1,8,0.13,0.17,6,75.0,11.1,0,390,494,78.9,6,20,10,3,34,6487,2078,187,207,90.3,178,205,86.8,21,55,38.2,15,11,1,0,2,1,0,2,2,0,0,0,0,0,595,77,207,247,145,23,595,17,10,7,10,0,7,13,53.8,6,10,3,7,10,27,22,2,433,59,21,6,1,17,23,3,1,1,0,2,13,3,0,0,10,17,2,0,0,0,37,Match Report
32,Valencia,2025-04-19,1,298,17,1,17,2,1,1,511,@,Rayo Vallecano,es La Liga,D 1-1,1,1,0,43,1,0,0,0,1,10,0.1,0.33,3,30.0,12.7,1,298,382,78.0,8,26,9,4,31,5621,2460,120,139,86.3,130,152,85.5,35,66,53.0,17,13,1,0,1,2,0,1,0,0,0,1,0,0,511,81,216,209,90,13,511,17,15,11,4,2,14,19,73.7,5,12,3,9,8,25,40,0,336,45,19,1,10,11,11,2,0,1,0,1,4,1,0,0,13,15,1,0,0,1,42,Match Report
33,Valencia,2025-04-22,1,606,31,2,15,6,2,1,794,,Espanyol,es La Liga,D 1-1,1,1,0,67,1,0,0,0,1,16,0.06,0.14,7,43.8,16.6,0,606,697,86.9,12,58,21,7,75,9646,3092,314,331,94.9,248,276,89.9,33,61,54.1,31,30,0,1,0,0,0,2,2,0,0,0,0,0,794,37,131,429,237,31,794,15,11,9,5,1,11,19,57.9,8,7,2,5,6,21,19,0,651,45,8,1,2,34,26,6,3,2,0,1,10,2,0,0,7,7,1,0,0,0,43,Match Report
34,Valencia,2025-05-03,2,315,16,4,15,5,1,3,558,@,Las Palmas,es La Liga,W 3-2,3,2,1,47,2,0,0,0,2,10,0.2,0.4,5,50.0,22.5,0,315,414,76.1,6,23,4,0,31,5302,2232,146,168,86.9,137,159,86.2,22,56,39.3,16,11,2,1,0,1,1,4,2,1,1,0,0,0,558,85,243,237,86,16,558,15,9,9,3,3,7,12,58.3,5,10,5,5,7,22,51,0,362,49,13,1,2,15,16,5,3,1,0,3,9,1,0,0,6,12,3,0,1,0,42,Match Report
35,Valencia,2025-05-10,3,355,18,4,23,2,3,0,559,,Getafe,es La Liga,W 3-0,3,0,3,58,1,2,2,0,3,8,0.13,0.25,4,50.0,22.4,0,355,432,82.2,5,21,6,0,37,6756,2786,150,162,92.6,166,192,86.5,37,67,55.2,18,13,1,1,0,3,0,4,2,0,0,0,2,0,559,81,239,234,90,17,557,23,12,15,7,1,8,16,50.0,8,8,2,6,4,27,43,0,381,51,23,4,2,12,16,2,1,0,0,0,7,3,0,0,17,20,0,2,0,0,33,Match Report
36,Valencia,2025-05-14,0,416,17,0,5,4,3,2,626,@,Alavés,es La Liga,L 0-1,0,1,-1,58,0,0,0,0,0,10,0.0,0.0,3,30.0,15.2,0,416,518,80.3,8,20,7,5,33,7320,2481,187,211,88.6,190,214,88.8,35,74,47.3,17,15,1,1,0,0,0,0,0,0,0,0,0,0,626,74,237,305,93,12,626,5,3,2,3,0,1,3,33.3,2,12,2,10,12,17,27,1,466,50,18,1,3,15,20,4,1,2,0,2,7,3,0,0,10,16,2,0,1,0,40,Match Report
37,Valencia,2025-05-18,0,475,9,0,19,5,3,1,672,,Athletic Club,es La Liga,L 0-1,0,1,-1,55,0,0,0,0,0,6,0.0,0.0,2,33.3,10.9,0,475,577,82.3,4,12,3,1,22,8225,2555,202,222,91.0,228,260,87.7,37,72,51.4,9,4,3,0,2,0,0,0,0,0,0,0,0,0,672,77,283,302,89,13,672,19,7,11,6,2,9,16,56.3,7,12,3,9,6,25,18,0,531,45,21,1,5,10,14,5,1,2,0,1,8,3,0,0,10,16,1,0,0,0,48,Match Report
38,Valencia,2025-05-23,1,476,14,2,22,2,3,3,673,@,Betis,es La Liga,D 1-1,1,1,0,53,1,0,0,0,1,9,0.11,0.5,2,22.2,18.6,0,476,581,81.9,7,32,8,1,30,7542,2568,264,287,92.0,161,189,85.2,39,71,54.9,14,12,2,0,0,0,0,2,2,0,0,0,0,0,673,70,226,325,128,14,673,22,18,12,8,2,10,17,58.8,7,11,2,9,10,32,16,1,532,46,12,1,6,12,21,2,1,1,0,3,10,3,0,0,12,7,3,0,0,0,50,Match Report
