Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
21,Villarreal,2025-01-25,1,357,18,2,21,6,2,0,570,@,Atlético Madrid,es La Liga,D 1-1,1,1,0,41,0,1,1,0,1,10,0.0,,0,0.0,12.2,0,357,444,80.4,9,25,9,3,28,6766,2478,144,163,88.3,164,184,89.1,43,78,55.1,18,11,3,1,1,1,1,2,1,0,0,0,1,0,570,84,223,237,114,24,569,21,10,11,8,2,9,21,42.9,12,14,3,11,14,35,26,0,395,49,9,0,2,20,19,6,2,3,0,0,10,2,0,0,14,6,0,1,0,0,33,Match Report
22,Villarreal,2025-02-01,5,436,42,10,14,3,1,2,622,,Valladolid,es La Liga,W 5-1,5,1,4,53,5,0,0,0,5,22,0.23,0.63,8,36.4,16.8,1,436,514,84.8,15,42,15,1,57,7713,2704,174,192,90.6,220,247,89.1,33,49,67.3,42,31,3,3,2,2,1,10,8,0,2,0,0,0,622,42,151,311,168,32,622,14,7,4,8,2,6,18,33.3,12,8,2,6,9,23,21,0,475,37,14,2,1,14,12,3,0,2,0,2,14,1,0,0,9,14,2,0,0,0,46,Match Report
23,Villarreal,2025-02-08,2,313,18,4,17,5,3,5,542,@,Las Palmas,es La Liga,W 2-1,2,1,1,44,2,0,0,0,2,9,0.22,0.5,4,44.4,15.9,0,313,408,76.7,8,16,2,1,22,5621,2205,125,136,91.9,152,181,84.0,29,71,40.8,18,16,0,1,0,0,1,4,4,0,0,0,0,0,542,94,289,201,58,14,542,17,11,9,6,2,8,14,57.1,6,8,5,3,6,23,49,2,350,53,12,1,3,10,18,5,0,1,0,5,7,3,0,0,12,11,5,0,0,0,42,Match Report
24,Villarreal,2025-02-15,1,478,25,2,19,4,0,3,656,,Valencia,es La Liga,D 1-1,1,1,0,50,1,0,0,0,1,13,0.08,0.25,4,30.8,17.9,0,478,562,85.1,12,43,12,3,49,8064,2881,239,261,91.6,188,208,90.4,39,65,60.0,25,20,2,1,1,1,0,2,2,0,0,0,0,0,656,55,188,293,182,30,656,19,12,9,9,1,5,15,33.3,10,13,3,10,8,27,7,1,521,38,16,1,2,16,11,4,3,0,0,3,3,0,0,0,6,17,3,0,0,0,44,Match Report
25,Villarreal,2025-02-22,1,348,18,2,24,5,4,0,572,@,Rayo Vallecano,es La Liga,W 1-0,1,0,1,50,1,0,0,0,1,10,0.1,0.2,5,50.0,16.1,0,348,455,76.5,9,23,6,3,35,6510,2505,129,154,83.8,176,198,88.9,37,80,46.3,18,14,2,1,0,0,1,2,1,1,0,0,0,0,572,84,259,214,104,15,572,24,11,13,11,0,15,27,55.6,12,9,2,7,10,34,27,0,392,63,15,3,4,20,29,5,3,2,0,0,12,4,0,0,12,14,0,0,0,0,40,Match Report
26,Villarreal,2025-03-08,0,504,42,0,14,6,1,0,722,@,Alavés,es La Liga,L 0-1,0,1,-1,68,0,0,0,0,0,24,0.0,0.0,2,8.3,17.5,1,504,597,84.4,22,51,20,5,77,8955,2958,232,252,92.1,222,254,87.4,47,69,68.1,42,31,4,2,3,2,0,0,0,0,0,0,0,0,722,49,177,293,261,33,722,14,9,7,3,4,9,17,52.9,8,11,1,10,6,20,22,0,544,53,10,6,6,25,29,6,1,0,0,0,15,1,0,0,13,9,0,0,0,0,38,Match Report
27,Villarreal,2025-03-15,1,439,39,1,25,11,2,1,659,,Real Madrid,es La Liga,L 1-2,1,2,-1,46,1,0,0,0,1,23,0.04,0.1,10,43.5,17.1,0,439,535,82.1,17,35,22,6,57,7300,2643,212,238,89.1,171,204,83.8,38,58,65.5,39,33,2,0,4,0,0,1,0,0,0,1,0,0,659,38,151,243,268,50,659,25,14,8,5,12,11,19,57.9,8,14,2,12,9,34,14,0,493,41,6,6,2,44,19,11,6,3,0,1,12,2,0,0,17,2,1,0,0,0,43,Match Report
28,Villarreal,2025-03-30,2,281,15,4,24,1,4,3,549,@,Getafe,es La Liga,W 2-1,2,1,1,45,2,0,0,0,2,9,0.22,0.67,3,33.3,17.0,0,281,402,69.9,7,16,5,0,18,5098,2315,123,144,85.4,113,147,76.9,32,77,41.6,15,12,1,1,1,0,0,4,4,0,0,0,0,0,549,75,252,221,79,17,549,24,13,13,11,0,15,22,68.2,7,8,2,6,11,35,40,1,345,54,18,2,2,8,27,1,1,0,0,3,7,4,0,0,21,14,3,0,0,0,53,Match Report
29,Villarreal,2025-04-06,0,443,23,0,23,6,0,1,650,,Athletic Club,es La Liga,D 0-0,0,0,0,56,0,0,0,0,0,12,0.0,0.0,4,33.3,15.1,0,443,543,81.6,10,39,11,4,38,8243,2773,177,205,86.3,217,244,88.9,45,77,58.4,23,15,5,0,2,1,0,0,0,0,0,0,0,0,650,63,214,299,146,23,650,23,16,12,8,3,11,19,57.9,8,7,5,2,4,27,22,0,500,42,14,2,1,25,13,6,2,2,0,1,9,0,1,0,9,11,1,0,0,0,50,Match Report
30,Villarreal,2025-04-13,2,240,14,3,20,5,4,1,471,@,Betis,es La Liga,W 2-1,2,1,1,32,2,0,0,0,2,8,0.25,1.0,2,25.0,11.9,0,240,328,73.2,5,21,3,1,26,4286,1855,120,138,87.0,86,109,78.9,31,66,47.0,14,10,1,1,2,0,0,3,2,0,0,1,0,0,471,99,207,159,111,18,471,20,10,11,7,2,10,22,45.5,12,19,11,8,8,28,40,0,288,39,3,2,2,13,15,5,2,3,0,1,8,4,0,0,13,4,1,0,0,0,37,Match Report
31,Villarreal,2025-04-20,2,466,37,4,15,10,4,2,669,,Real Sociedad,es La Liga,D 2-2,2,2,0,58,2,0,0,0,2,20,0.1,0.4,5,25.0,12.2,0,466,563,82.8,17,38,16,9,44,8462,2678,198,217,91.2,211,234,90.2,52,87,59.8,37,27,6,1,1,1,1,4,4,0,0,0,0,0,669,48,192,253,228,47,669,15,6,9,5,1,7,10,70.0,3,7,0,7,4,19,19,2,511,50,13,2,3,29,24,10,4,4,0,2,14,4,0,0,12,11,2,0,1,0,46,Match Report
32,Villarreal,2025-04-23,0,344,8,0,16,3,1,3,521,@,Celta Vigo,es La Liga,L 0-3,0,3,-3,39,0,0,0,0,0,4,0.0,0.0,1,25.0,13.5,0,344,429,80.2,4,20,4,0,26,6112,2099,146,163,89.6,149,167,89.2,35,71,49.3,8,4,2,2,0,0,0,0,0,0,0,0,0,0,521,91,239,205,83,11,521,16,11,10,6,0,13,18,72.2,5,14,5,9,8,24,29,0,383,43,17,0,8,16,13,3,1,2,0,3,9,1,1,0,10,16,3,0,1,0,37,Match Report
33,Villarreal,2025-04-27,1,307,25,2,14,8,4,1,497,,Espanyol,es La Liga,W 1-0,1,0,1,45,1,0,0,0,1,14,0.07,0.2,5,35.7,16.5,0,307,385,79.7,12,28,14,4,55,5539,2493,142,161,88.2,133,151,88.1,30,52,57.7,25,20,2,2,1,0,0,2,2,0,0,0,0,0,497,61,158,188,152,34,497,14,5,5,7,2,10,18,55.6,8,9,1,8,7,21,28,1,337,47,11,4,0,23,13,8,7,0,1,1,8,4,0,0,19,11,1,0,0,0,28,Match Report
34,Villarreal,2025-05-03,4,347,25,8,17,2,4,3,549,,Osasuna,es La Liga,W 4-2,4,2,2,44,4,0,0,0,4,15,0.27,0.8,5,33.3,15.7,0,347,413,84.0,11,27,9,1,34,6432,2499,139,154,90.3,170,185,91.9,35,63,55.6,25,18,3,0,2,2,0,8,8,0,0,0,0,0,549,89,257,210,87,25,549,17,12,13,3,1,10,15,66.7,5,13,4,9,5,22,46,1,371,39,20,4,3,7,8,2,2,0,0,3,5,4,0,0,10,18,3,0,1,0,36,Match Report
35,Villarreal,2025-05-10,1,422,25,2,9,3,3,1,594,@,Girona,es La Liga,W 1-0,1,0,1,45,1,0,0,0,1,14,0.07,0.2,5,35.7,16.8,0,422,491,85.9,12,33,9,1,41,7644,2459,171,182,94.0,190,205,92.7,46,72,63.9,25,20,1,1,2,1,0,2,2,0,0,0,0,0,594,64,221,224,153,28,594,9,6,7,0,2,6,6,100.0,0,8,3,5,6,15,28,0,454,36,13,0,5,16,9,3,2,0,0,1,6,3,0,0,10,12,1,0,0,0,33,Match Report
36,Villarreal,2025-05-14,3,315,31,5,15,3,1,2,495,,Leganés,es La Liga,W 3-0,3,0,3,39,3,0,0,0,3,17,0.18,0.43,7,41.2,18.8,0,315,383,82.2,16,23,9,2,23,5749,2651,141,153,92.2,121,137,88.3,40,67,59.7,31,22,3,1,4,0,1,5,4,0,0,1,0,0,495,94,223,177,100,33,495,15,11,10,5,0,6,27,22.2,21,8,5,3,8,23,29,1,334,47,10,1,0,6,20,3,1,2,0,2,7,1,0,0,5,10,2,0,0,0,40,Match Report
37,Villarreal,2025-05-18,3,264,13,6,17,3,0,1,462,@,Barcelona,es La Liga,W 3-2,3,2,1,31,3,0,0,0,3,7,0.43,1.0,3,42.9,11.3,0,264,339,77.9,7,11,6,2,21,4777,2281,125,149,83.9,97,107,90.7,35,67,52.2,13,12,1,0,0,0,0,6,6,0,0,0,0,0,462,130,271,140,56,11,462,17,10,13,4,0,13,28,46.4,15,17,9,8,11,28,33,1,292,46,15,7,5,9,15,3,2,0,0,1,6,0,0,0,9,14,1,0,0,0,36,Match Report
38,Villarreal,2025-05-25,4,482,22,8,9,3,0,0,639,,Sevilla,es La Liga,W 4-2,4,2,2,51,4,0,0,0,4,12,0.33,0.57,7,58.3,15.0,0,482,546,88.3,11,28,9,2,45,8246,2770,232,250,92.8,204,222,91.9,39,58,67.2,22,17,2,3,0,0,0,8,6,0,2,0,0,0,639,71,214,288,141,27,639,9,4,2,5,2,3,9,33.3,6,9,2,7,4,13,18,0,501,45,17,1,5,12,9,3,0,2,0,0,7,0,0,0,8,14,0,0,0,0,36,Match Report
