Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
21,Cagliari,2025-01-19,4,368,34,8,15,6,3,2,565,,Lecce,it Serie A,W 4-1,4,1,3,50,4,0,0,0,4,19,0.21,0.67,6,31.6,13.3,0,368,460,80.0,14,26,8,5,36,6403,2473,173,194,89.2,162,190,85.3,29,57,50.9,34,21,6,1,5,1,0,8,6,1,0,1,0,0,565,48,186,241,140,33,565,15,10,7,6,2,5,10,50.0,5,8,1,7,8,23,14,1,412,46,12,0,2,21,19,6,4,1,0,2,4,3,0,0,11,10,2,0,0,0,45,Match Report
22,Cagliari,2025-01-24,0,373,11,0,12,3,1,1,586,@,Torino,it Serie A,L 0-2,0,2,-2,50,0,0,0,0,0,6,0.0,0.0,1,16.7,11.6,0,373,471,79.2,5,32,8,3,40,6670,2605,173,196,88.3,142,166,85.5,47,76,61.8,11,6,3,1,0,1,0,0,0,0,0,0,0,0,586,70,235,230,128,11,586,12,7,7,4,1,6,11,54.5,5,15,7,8,8,20,21,1,422,48,15,0,2,23,21,3,0,3,0,1,13,1,0,0,10,9,1,0,0,0,28,Match Report
23,Cagliari,2025-02-03,1,310,29,2,13,7,0,1,485,,Lazio,it Serie A,L 1-2,1,2,-1,40,1,0,0,0,1,15,0.07,0.2,5,33.3,17.0,0,310,387,80.1,10,32,8,3,35,5619,2087,123,141,87.2,162,184,88.0,23,51,45.1,29,23,4,0,2,0,0,2,1,1,0,0,0,0,485,57,166,177,147,23,485,13,7,7,5,1,7,13,53.8,6,7,3,4,2,15,25,0,342,44,11,1,4,25,19,7,3,4,0,1,5,0,0,0,14,7,1,0,0,0,34,Match Report
24,Cagliari,2025-02-09,1,279,26,2,18,7,0,1,463,,Parma,it Serie A,W 2-1,2,1,1,39,1,0,0,0,1,14,0.07,0.33,3,21.4,14.2,0,279,360,77.5,12,22,8,6,28,5494,2587,123,143,86.0,119,140,85.0,35,62,56.5,26,24,1,0,1,0,0,2,2,0,0,0,0,0,463,62,177,192,99,19,463,18,12,5,11,2,8,11,72.7,3,11,3,8,7,25,22,0,311,48,14,0,4,18,12,7,4,3,0,1,10,0,0,0,14,12,1,0,0,0,43,Match Report
25,Cagliari,2025-02-15,0,378,5,0,22,2,1,0,584,@,Atalanta,it Serie A,D 0-0,0,0,0,41,0,0,0,0,0,3,0.0,,0,0.0,20.8,0,378,464,81.5,1,20,2,1,18,6726,2761,189,206,91.7,159,185,85.9,30,63,47.6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,584,91,308,203,77,8,584,22,10,18,4,0,8,12,66.7,4,10,3,7,9,31,25,1,425,39,7,0,1,13,17,2,1,1,0,0,8,1,0,0,11,7,0,0,0,0,43,Match Report
26,Cagliari,2025-02-23,0,327,14,0,17,3,0,0,524,,Juventus,it Serie A,L 0-1,0,1,-1,40,0,0,0,0,0,8,0.0,0.0,2,25.0,21.8,0,327,431,75.9,6,20,6,4,35,6175,2399,135,153,88.2,159,187,85.0,31,71,43.7,14,11,2,0,1,0,0,0,0,0,0,0,0,0,524,80,195,198,139,9,524,17,7,12,3,2,6,13,46.2,7,4,1,3,4,21,25,1,374,57,16,1,3,35,25,3,0,3,0,0,14,0,0,0,9,13,0,0,0,0,45,Match Report
27,Cagliari,2025-03-02,1,231,4,2,19,1,2,1,444,@,Bologna,it Serie A,L 1-2,1,2,-1,39,1,0,0,0,1,2,0.5,1.0,1,50.0,13.8,0,231,342,67.5,2,12,4,1,20,4133,1828,115,141,81.6,93,119,78.2,21,64,32.8,4,4,0,0,0,0,0,2,2,0,0,0,0,0,444,56,189,191,66,5,444,19,12,10,7,2,7,13,53.8,6,9,4,5,6,25,21,0,280,61,16,0,1,6,35,1,0,1,0,1,7,2,0,0,24,15,1,0,1,0,40,Match Report
28,Cagliari,2025-03-07,1,304,17,2,10,2,2,1,535,,Genoa,it Serie A,D 1-1,1,1,0,47,1,0,0,0,1,9,0.11,1.0,1,11.1,17.9,1,304,424,71.7,7,19,6,4,22,5081,2057,138,164,84.1,116,138,84.1,31,82,37.8,17,12,1,1,1,2,0,2,2,0,0,0,0,0,535,51,189,250,100,11,535,10,6,4,5,1,7,8,87.5,1,11,1,10,10,20,24,0,369,54,16,0,2,12,28,2,0,2,0,1,10,2,0,0,16,15,1,0,0,0,47,Match Report
29,Cagliari,2025-03-16,0,339,20,0,11,3,2,1,534,@,Roma,it Serie A,L 0-1,0,1,-1,39,0,0,0,0,0,11,0.0,0.0,5,45.5,16.2,0,339,438,77.4,10,23,7,3,31,6109,2236,133,158,84.2,181,205,88.3,20,64,31.3,20,15,3,0,1,1,0,0,0,0,0,0,0,0,534,92,228,239,69,11,534,11,7,8,2,1,9,15,60.0,6,17,5,12,7,18,26,0,402,35,4,2,3,15,14,3,2,1,0,1,2,2,0,0,12,4,1,0,0,0,40,Match Report
30,Cagliari,2025-03-30,3,272,18,6,16,4,2,3,503,,Monza,it Serie A,W 3-0,3,0,3,42,3,0,0,0,3,11,0.27,0.75,4,36.4,14.3,1,272,362,75.1,8,25,8,3,30,4890,2259,124,148,83.8,98,120,81.7,37,62,59.7,18,13,1,1,2,1,0,6,5,0,0,0,1,0,503,62,184,197,129,24,503,16,9,6,7,3,8,13,61.5,5,12,5,7,8,24,30,0,316,43,13,1,2,15,16,4,2,2,0,3,10,2,0,0,17,9,3,0,0,0,45,Match Report
31,Cagliari,2025-04-06,0,263,14,0,17,3,4,0,482,@,Empoli,it Serie A,D 0-0,0,0,0,54,0,0,0,0,0,7,0.0,0.0,1,14.3,24.3,1,263,390,67.4,4,20,6,2,21,4651,2354,125,154,81.2,104,139,74.8,30,75,40.0,14,12,1,0,0,1,0,0,0,0,0,0,0,0,482,73,236,171,82,10,482,17,9,8,7,2,6,12,50.0,6,7,2,5,12,29,22,0,346,44,9,1,2,15,20,3,1,2,0,0,9,4,0,0,15,9,0,0,0,0,38,Match Report
32,Cagliari,2025-04-12,1,352,15,2,11,6,1,1,527,@,Inter,it Serie A,L 1-3,1,3,-2,39,1,0,0,0,1,8,0.13,0.33,3,37.5,17.3,0,352,422,83.4,6,30,7,1,43,6065,2105,154,171,90.1,161,181,89.0,26,46,56.5,15,11,2,0,1,0,1,2,2,0,0,0,0,0,527,59,180,208,142,20,527,11,5,6,4,1,5,10,50.0,5,14,4,10,8,19,20,0,380,41,6,2,2,21,17,6,0,6,0,1,9,1,0,0,12,6,1,0,0,0,38,Match Report
33,Cagliari,2025-04-23,1,315,16,2,8,4,2,2,512,,Fiorentina,it Serie A,L 1-2,1,2,-1,49,1,0,0,0,1,8,0.13,0.5,2,25.0,17.4,0,315,421,74.8,6,27,6,2,33,6173,2372,122,156,78.2,155,185,83.8,38,75,50.7,16,10,2,2,2,0,0,2,1,0,1,0,0,0,512,50,186,202,127,21,512,8,5,1,6,1,2,9,22.2,7,4,3,1,7,15,12,1,366,53,16,0,3,30,25,4,0,4,0,2,9,2,0,0,15,15,2,0,0,0,41,Match Report
34,Cagliari,2025-04-28,2,287,12,4,10,3,1,2,497,@,Hellas Verona,it Serie A,W 2-0,2,0,2,45,2,0,0,0,2,6,0.33,0.5,4,66.7,14.9,1,287,397,72.3,5,15,3,1,23,5389,2474,113,144,78.5,120,143,83.9,40,81,49.4,12,9,1,0,0,1,1,4,4,0,0,0,0,0,497,55,192,220,90,12,497,10,5,5,3,2,2,7,28.6,5,7,1,6,12,22,31,0,340,55,14,1,2,17,27,3,0,3,0,2,6,1,0,0,9,12,2,0,0,0,39,Match Report
35,Cagliari,2025-05-03,1,307,15,2,17,5,1,4,526,,Udinese,it Serie A,L 1-2,1,2,-1,45,1,0,0,0,1,8,0.13,0.5,2,25.0,10.9,0,307,410,74.9,7,16,3,2,24,5591,2342,121,143,84.6,150,174,86.2,25,65,38.5,15,10,2,1,1,1,0,2,2,0,0,0,0,0,526,73,246,229,58,9,526,17,9,8,8,1,6,13,46.2,7,9,3,6,7,24,41,0,349,57,17,1,1,11,24,5,0,5,0,4,12,1,0,0,5,14,4,0,0,0,36,Match Report
36,Cagliari,2025-05-10,1,308,18,2,8,1,3,0,484,@,Como,it Serie A,L 1-3,1,3,-2,39,1,0,0,0,1,9,0.11,0.33,3,33.3,16.7,1,308,385,80.0,7,23,7,3,27,5782,2367,121,135,89.6,136,161,84.5,40,66,60.6,18,16,0,1,0,1,0,2,2,0,0,0,0,0,484,62,161,223,109,11,484,8,6,4,4,0,3,10,30.0,7,12,5,7,11,19,11,1,335,50,9,0,2,16,28,1,0,1,0,0,9,3,0,0,15,9,0,0,0,0,44,Match Report
37,Cagliari,2025-05-18,3,292,33,6,18,8,1,2,518,,Venezia,it Serie A,W 3-0,3,0,3,43,3,0,0,0,3,20,0.15,0.6,5,25.0,15.4,1,292,393,74.3,14,24,6,2,31,5459,2554,124,144,86.1,128,152,84.2,36,75,48.0,33,21,4,0,5,2,1,6,2,2,0,1,1,0,518,69,199,200,125,22,518,18,12,11,5,2,10,17,58.8,7,6,2,4,10,28,26,0,346,45,9,0,0,21,15,8,0,8,0,2,11,1,0,0,7,9,2,0,0,0,44,Match Report
38,Cagliari,2025-05-23,0,252,6,0,12,3,1,1,415,@,Napoli,it Serie A,L 0-2,0,2,-2,34,0,0,0,0,0,4,0.0,0.0,1,25.0,20.0,0,252,321,78.5,2,14,3,1,22,4211,1572,131,142,92.3,100,119,84.0,19,45,42.2,6,4,1,0,1,0,0,0,0,0,0,0,0,0,415,76,176,178,66,6,415,12,8,7,4,1,4,11,36.4,7,12,8,4,5,17,24,1,280,40,15,0,2,12,10,3,2,1,0,1,5,1,0,0,14,10,1,0,0,0,33,Match Report
